F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,Label
1.8585,1.0129,0.20565,0.37339,0.42208,0.74444,1.018,1.1443,0.72955,1.0459,0.47868,1.3382,1.2735,0.63394,0.64879,1.827,1.0413,1.0926,0.59663,0.52691,0.94495,1.1026,0.68791,0.46179,0.22287,0.19556,0.12753,0.086901,0.095564,0.37406,0.040305,0.17985,0.068541,0.042545,0.21475,0.25189,0.12076,0.20101,0.089942,0.22898,0.35161,0.23043,0.20744,0.37462,0.13478,0.38579,0.12696,0.082141,0.27718,0.15341,0.034697,3,Parallel
1.9314,0.82648,0.48391,0.17212,0.23302,0.62395,0.19879,0.39054,0.68433,0.46577,0.55892,2.1061,1.3002,0.96276,1.1881,2.2242,0.86983,1.0434,1.0184,0.78115,0.9198,1.1192,0.86474,1.3883,0.05077,0.056016,0.14273,0.040948,0.012528,0.18866,0.06675,0.44505,0.25705,0.21565,0.11127,0.21408,0.35595,0.34917,0.31207,0.25187,0.23108,0.26635,0.14228,0.12547,0.41655,0.4207,0.10592,0.19035,0.1697,0.051161,0.046825,3,Parallel
1.8405,1.106,0.11169,0.27914,0.65721,0.42323,0.92997,0.4462,1.0232,0.14441,0.56735,1.5317,1.3588,0.47744,0.65512,0.66509,0.68181,0.68517,0.7236,0.91132,1.0337,0.79968,0.15277,0.30773,0.21787,0.35173,0.16085,0.10914,0.16788,0.1149,0.072114,0.048722,0.035205,0.12866,0.10348,0.16133,0.25336,0.12349,0.20747,0.051262,0.2121,0.1347,0.12236,0.1196,0.18235,0.14839,0.15028,0.16991,0.22598,0.089127,0.23679,3,Parallel
2.144,1.1896,0.18482,0.23761,0.41287,0.34122,0.32869,0.43791,0.22982,1.2546,0.80751,0.29688,1.0375,0.71175,0.63925,1.4924,0.61519,0.55608,0.24001,0.049337,0.020525,0.25903,0.37069,0.54284,0.3012,0.31142,0.20602,0.15095,0.40158,0.26651,0.13051,0.23361,0.26752,0.10528,0.080278,0.10929,0.2624,0.22568,0.20002,0.031607,0.1393,0.23903,0.40834,0.10126,0.13509,0.19255,0.33464,0.13762,0.21404,0.087339,0.12961,3,Parallel
1.8575,0.82875,0.49461,0.21898,0.4858,0.52676,0.51707,0.69261,0.23086,1.6188,1.0497,0.90062,1.0373,1.4297,0.50515,1.6895,0.64203,0.23883,0.14351,0.2179,0.17443,0.13024,0.32943,0.48534,0.36364,0.32762,0.18973,0.25838,0.20978,0.47188,0.21455,0.068263,0.046015,0.23322,0.095074,0.19689,0.3405,0.10496,0.1684,0.081562,0.10995,0.29562,0.086366,0.08939,0.15329,0.15196,0.262,0.25545,0.11906,0.15203,0.070249,3,Parallel
2.1758,1.0027,0.40701,0.049446,0.36431,0.4119,0.20198,0.15621,0.0023072,1.0092,0.54713,0.55981,0.68508,1.0714,0.77368,1.142,0.73424,0.52438,0.31768,0.14612,0.26105,0.29661,0.60317,0.42555,0.15582,0.14851,0.091448,0.051441,0.13788,0.072457,0.32096,0.2454,0.26778,0.18034,0.20632,0.14278,0.081352,0.018815,0.11234,0.08418,0.042357,0.31674,0.22401,0.13651,0.24194,0.10888,0.11165,0.2175,0.071162,0.077935,0.085889,3,Parallel
1.6398,0.95821,0.28967,0.18152,0.50185,0.45661,0.30581,0.43492,0.072633,1.3479,0.70131,0.61155,0.8397,1.0309,0.63232,1.1063,0.33159,0.34759,0.38364,0.2345,0.14465,0.39014,0.47538,0.46357,0.064805,0.036381,0.1579,0.14972,0.15575,0.18305,0.028198,0.079025,0.30596,0.19467,0.16369,0.20584,0.13956,0.11241,0.16302,0.079539,0.040156,0.11213,0.13217,0.12199,0.065751,0.14023,0.16159,0.21075,0.26671,0.015464,0.18365,3,Parallel
2.2141,1.2495,0.098971,0.14847,0.11168,0.55912,0.17337,0.39171,0.46783,0.83513,1.0456,1.0137,1.7702,0.77367,0.94687,1.5393,0.69135,1.0218,1.0061,0.76637,0.74821,0.97287,1.3286,1.0209,0.3889,0.19199,0.20487,0.066438,0.11592,0.054214,0.042777,0.14131,0.29881,0.2953,0.33834,0.22376,0.32559,0.13634,0.15704,0.081266,0.095163,0.28296,0.22495,0.21431,0.17377,0.17322,0.070838,0.18061,0.35612,0.16578,0.29084,3,Parallel
1.7651,0.84896,0.43107,0.26499,0.12043,0.41809,0.22284,0.19627,0.17255,0.12192,0.78169,0.7125,0.94659,0.66505,1.4638,1.737,0.9828,0.95126,1.014,0.84186,0.39886,0.41599,0.64316,0.54897,0.12571,0.018333,0.20293,0.0341,0.16813,0.10152,0.16546,0.11296,0.27577,0.18922,0.16071,0.19006,0.21504,0.084996,0.11174,0.18786,0.16008,0.11174,0.13312,0.074236,0.15538,0.056347,0.11366,0.21453,0.10801,0.14856,0.27975,3,Parallel
1.9929,1.1858,0.22392,0.20707,0.76497,0.50019,0.28869,0.37765,0.17301,1.8987,1.1747,0.82867,1.1574,1.6061,0.62213,1.6016,1.0131,0.51503,0.30265,0.43739,0.61951,0.36559,0.54445,0.60531,0.18088,0.055506,0.25503,0.041077,0.080066,0.37153,0.26604,0.29006,0.25479,0.13073,0.061773,0.30886,0.25014,0.26164,0.28133,0.067664,0.34269,0.16938,0.22714,0.10425,0.16234,0.13158,0.16535,0.22237,0.19082,0.061178,0.090938,3,Parallel
1.833,1.2109,0.68258,0.34123,0.39447,0.9196,0.50679,0.24655,1.3829,0.91191,1.8003,2.9829,1.5212,2.0207,1.7745,3.1111,1.6621,1.1349,0.65102,0.83753,1.377,1.4433,1.074,1.1712,0.486,0.18839,0.41804,0.14845,0.45589,0.18689,0.49364,0.20065,0.20851,0.4219,0.28806,0.77606,0.28839,0.2739,0.28526,0.13385,0.34545,0.48058,0.42117,0.43384,0.49099,0.44934,0.34529,0.24539,0.1918,0.46696,0.37791,3,Parallel
2.0457,1.0803,0.37642,0.22088,0.27026,0.2866,0.18274,0.35666,0.31063,1.22,0.43596,0.4349,0.82773,1.0111,0.72953,0.59379,0.76406,0.45242,0.41559,0.38048,0.30333,0.24682,0.43897,0.56038,0.023309,0.12246,0.10156,0.049843,0.16142,0.060227,0.16341,0.10193,0.11852,0.18627,0.072164,0.079307,0.083806,0.12656,0.17732,0.13791,0.071452,0.12911,0.24092,0.26095,0.18792,0.13259,0.18094,0.087982,0.11299,0.20885,0.12026,3,Parallel
1.7678,0.91371,0.30663,0.25362,0.13602,0.55964,0.089335,0.10595,0.33026,0.53811,0.66027,1.4483,1.2069,0.56437,0.81712,1.7932,0.4648,0.74348,0.99195,0.98848,0.85466,0.75924,0.62659,0.90045,0.23575,0.32251,0.056516,0.34004,0.14441,0.22387,0.274,0.041361,0.038517,0.11637,0.22663,0.26387,0.072767,0.135,0.085222,0.20809,0.22442,0.16128,0.3026,0.16418,0.12387,0.32082,0.2916,0.21956,0.19477,0.4191,0.066005,3,Parallel
1.9666,1.0532,0.19768,0.15375,0.69425,0.89321,0.59188,0.44953,0.48036,1.31,1.6347,1.5569,0.65507,0.87207,1.0556,2.0893,0.609,0.22164,0.30886,0.22361,0.14021,0.3513,0.67863,0.64149,0.17414,0.52103,0.19598,0.12942,0.088276,0.2811,0.38987,0.48798,0.26489,0.23729,0.20409,0.047682,0.25031,0.14856,0.17595,0.24299,0.1758,0.012431,0.033436,0.28026,0.14987,0.021723,0.099747,0.24145,0.063743,0.18703,0.36058,3,Parallel
1.8426,0.97313,0.27395,0.17282,0.46215,0.764,0.49201,0.10534,0.39805,0.77511,1.3525,1.719,1.48,0.93722,1.2289,1.9615,1.2708,1.2598,1.0416,0.92452,1.213,1.5564,1.0086,0.85174,0.31586,0.25643,0.19179,0.39199,0.06056,0.61691,0.21974,0.48418,0.18806,0.064821,0.20859,0.23206,0.070702,0.21805,0.2353,0.087849,0.38569,0.32354,0.14298,0.15348,0.09666,0.012893,0.27335,0.12868,0.21807,0.20376,0.31651,3,Parallel
2.3462,1.1916,0.37615,0.33072,0.97661,0.27492,0.58065,0.37631,0.71084,0.35765,0.2381,0.55329,0.99801,0.8803,0.10513,0.71021,0.55399,0.76209,0.76148,0.31849,0.065312,0.25269,0.27667,0.59223,0.40057,0.23266,0.19828,0.21941,0.034199,0.25104,0.16582,0.18584,0.18927,0.034111,0.18164,0.23668,0.080432,0.28285,0.13794,0.1102,0.20034,0.077956,0.1262,0.19229,0.16086,0.26816,0.095023,0.11479,0.20008,0.21354,0.21628,3,Parallel
1.8747,0.98912,0.29105,0.33395,0.21816,0.39557,0.35626,0.16824,0.3995,0.5499,0.66918,0.14061,0.76006,0.60005,0.57496,1.4102,0.4809,0.090026,0.088809,0.37584,0.24686,0.22922,0.49893,0.36468,0.13315,0.17864,0.093604,0.12687,0.17432,0.15804,0.12428,0.12928,0.16235,0.033389,0.21876,0.20518,0.033718,0.10514,0.172,0.0086546,0.066047,0.042218,0.17118,0.055761,0.083159,0.091309,0.13751,0.2769,0.081573,0.10144,0.093552,3,Parallel
2.3644,1.147,0.46723,0.31378,0.45873,0.7195,0.61355,0.54951,0.20611,0.74597,0.33291,0.77282,0.91847,0.47613,0.48003,0.81136,0.21923,0.29304,0.52379,0.43282,0.36655,0.18962,0.10341,0.063343,0.13522,0.018281,0.15404,0.06583,0.15057,0.25264,0.16633,0.033525,0.20018,0.030484,0.18584,0.33395,0.24985,0.18646,0.20667,0.072879,0.21551,0.17544,0.20692,0.10492,0.14828,0.094628,0.22144,0.12342,0.18555,0.14386,0.18063,3,Parallel
2.1208,1.2804,0.39628,0.67273,0.54566,0.47212,1.2979,0.52999,1.1802,1.1687,2.062,2.6025,2.9717,1.7071,2.5578,3.0999,1.8774,2.0951,1.8879,1.8181,2.3805,2.5691,1.9958,1.3848,0.22436,0.38872,0.23345,0.078953,0.20048,0.64643,0.68169,0.48884,0.17717,0.16119,0.34247,0.10735,0.65355,0.46592,0.22512,0.28286,0.035549,0.87176,0.424,0.39079,0.24536,0.64708,0.44097,0.47991,0.042613,0.35324,0.84431,3,Parallel
2.4347,1.1676,0.464,0.24457,0.74419,1.6133,1.4886,0.39095,1.1328,2.0681,3.5005,3.2619,3.595,2.5176,3.1147,2.5453,0.87822,1.413,1.1751,0.8952,1.2359,1.7115,1.9237,1.7169,0.45817,0.31138,0.70068,0.41382,0.73878,0.26823,0.17313,1.129,0.6189,0.73541,0.24464,0.4853,0.60923,0.4855,0.35308,0.23782,0.32452,0.55701,0.31114,1.0651,0.38623,0.64616,0.37584,1.0898,0.59627,0.66278,0.58438,3,Parallel
1.7984,0.99238,0.10445,0.14591,0.055136,0.72338,0.39535,0.3066,0.62271,0.87174,0.56608,1.0591,1.3775,1.4677,0.3315,1.2471,0.10092,0.33176,0.39066,0.11998,0.37937,0.37577,0.27617,0.12078,0.096229,0.16271,0.057175,0.19493,0.14474,0.071332,0.11866,0.056933,0.14756,0.21846,0.13341,0.15207,0.19167,0.16995,0.10915,0.1824,0.14904,0.13694,0.11866,0.10653,0.051275,0.12893,0.29071,0.21808,0.1404,0.02347,0.17246,3,Parallel
1.6905,0.76415,0.34223,0.034099,0.43308,0.6475,0.34815,0.41142,0.038111,0.80277,1.2967,1.6681,1.827,0.91448,1.3866,1.4592,0.92467,1.3607,1.4642,0.9837,0.74713,1.0773,1.1389,0.73576,0.20543,0.25317,0.16556,0.14883,0.10947,0.3506,0.23204,0.30309,0.34623,0.38905,0.18619,0.11695,0.24635,0.10893,0.07194,0.16179,0.21647,0.12834,0.20465,0.10306,0.1178,0.12,0.12442,0.31226,0.16951,0.20155,0.14508,3,Parallel
1.767,0.94668,0.11699,0.015761,0.6409,0.32271,0.42167,0.20641,0.32048,1.311,0.63711,0.41413,0.78119,0.71971,0.51553,1.377,0.49225,0.35266,0.30016,0.14181,0.19343,0.22157,0.30212,0.32075,0.07219,0.16689,0.050334,0.055135,0.045652,0.19263,0.22743,0.17466,0.20339,0.17842,0.18504,0.19009,0.064124,0.22514,0.031904,0.13758,0.25852,0.039632,0.12752,0.13947,0.15942,0.15378,0.057526,0.041145,0.012453,0.077798,0.21581,3,Parallel
1.5163,0.77769,0.31259,0.24625,0.31791,0.45289,0.1683,0.21993,0.16986,0.60051,0.83823,1.4132,1.2639,0.87822,1.0071,1.1761,0.81838,0.81161,0.74697,0.69553,0.73096,0.68605,0.88458,0.69671,0.33179,0.050982,0.075862,0.18064,0.097537,0.065926,0.22877,0.29496,0.16839,0.20369,0.093988,0.16502,0.099824,0.17965,0.20733,0.17507,0.053604,0.068785,0.16068,0.13756,0.39716,0.024899,0.22516,0.14462,0.1696,0.11678,0.071758,3,Parallel
1.7684,0.77807,0.56388,0.30049,1.239,0.97788,0.87719,0.94278,0.31665,0.63826,1.0999,1.4995,1.268,0.82123,0.46833,1.9185,1.3151,1.1799,1.1707,1.0229,0.93816,1.0321,1.2467,1.149,0.21042,0.19577,0.12506,0.10299,0.29282,0.057488,0.072094,0.10664,0.19939,0.18288,0.35002,0.30307,0.27415,0.13209,0.27945,0.17655,0.23548,0.067651,0.2738,0.1313,0.055257,0.16868,0.2795,0.2795,0.33155,0.35755,0.16039,3,Parallel
1.9666,1.2337,0.19496,0.15161,0.33018,0.29372,0.53774,0.69397,0.51876,1.6517,0.97547,0.52049,0.79195,1.2616,0.87169,1.9098,0.45144,0.6363,0.45637,0.31778,0.40167,0.62007,0.79185,0.80306,0.30392,0.081393,0.099078,0.18325,0.11905,0.093756,0.11332,0.060007,0.096403,0.22732,0.26294,0.07201,0.10085,0.36513,0.16265,0.23201,0.099589,0.16247,0.35169,0.20613,0.23566,0.18552,0.24519,0.034885,0.068414,0.27322,0.16022,3,Parallel
2.1369,1.0268,0.39365,0.096231,0.27006,0.57258,0.21994,0.62496,0.16727,1.312,0.65497,0.56965,0.51938,0.85084,1.3202,2.233,0.14969,0.3467,0.73185,0.77522,0.67863,0.62436,0.7005,0.65712,0.022165,0.24867,0.14345,0.40676,0.19768,0.26431,0.22054,0.1353,0.326,0.1024,0.021737,0.052136,0.065798,0.10224,0.057974,0.054654,0.30108,0.28346,0.089195,0.16607,0.13663,0.16371,0.32235,0.08387,0.10022,0.19879,0.16719,3,Parallel
1.8969,0.99686,0.29572,0.2839,0.28513,0.70159,0.066203,0.14756,0.069243,0.87831,0.502,0.40413,0.42349,0.66661,0.73325,1.5862,0.40733,0.18437,0.22908,0.26783,0.28292,0.18504,0.51369,0.58744,0.0404,0.19932,0.094758,0.062644,0.13165,0.062225,0.1969,0.27815,0.096457,0.19355,0.051006,0.14427,0.018435,0.14079,0.18009,0.11313,0.24926,0.1425,0.15472,0.1087,0.06361,0.04962,0.28447,0.28048,0.21273,0.21775,0.25385,3,Parallel
1.9605,1.0472,0.13177,0.089011,0.30153,0.44373,0.32579,0.40797,0.098153,1.1474,0.67668,0.28622,0.63122,0.83326,1.0019,1.3651,0.351,0.096915,0.20562,0.35059,0.54735,0.59413,0.6101,0.43991,0.036568,0.098565,0.15206,0.1714,0.16618,0.25265,0.20909,0.13171,0.13872,0.19161,0.16698,0.23422,0.13463,0.16697,0.018286,0.15113,0.089861,0.065003,0.063087,0.23787,0.15212,0.10391,0.15135,0.072864,0.16427,0.029502,0.1088,3,Parallel
2.1149,1.0364,0.39136,0.25083,0.20057,0.17582,0.17281,0.047306,0.19793,0.94708,0.44736,0.17072,0.40353,0.83715,0.78241,1.3666,0.40482,0.43088,0.31442,0.39933,0.12937,0.16965,0.50691,0.32208,0.095313,0.21587,0.14909,0.13674,0.21686,0.23167,0.14669,0.14458,0.20878,0.13372,0.16914,0.051309,0.11629,0.095181,0.050112,0.15263,0.17615,0.23238,0.14451,0.091161,0.25503,0.14644,0.13276,0.18022,0.12034,0.10783,0.21038,3,Parallel
1.4808,0.7897,0.43708,0.23192,0.64775,0.1883,0.51638,0.46297,0.48139,1.8143,1.2062,0.73483,1.173,1.5795,0.75659,2.1929,0.11046,0.49738,0.48997,0.45251,0.5908,0.63023,0.79393,0.66308,0.23709,0.267,0.34296,0.11307,0.16091,0.20232,0.30591,0.21337,0.085457,0.077323,0.35696,0.15426,0.24453,0.28824,0.218,0.05352,0.20869,0.10431,0.41759,0.33281,0.21064,0.25688,0.28778,0.17846,0.13045,0.13453,0.1559,3,Parallel
2.0886,1.1236,0.32692,0.20766,0.6682,0.69018,0.42483,0.36217,0.72821,0.92796,1.3113,1.8904,1.3327,1.0761,1.0884,2.5054,0.88032,1.1462,1.0697,0.65653,0.7441,1.0975,1.1391,0.92173,0.29904,0.28502,0.1527,0.18569,0.21872,0.33126,0.14236,0.39759,0.11132,0.1445,0.41219,0.40702,0.019755,0.19452,0.11801,0.29936,0.33031,0.16542,0.28156,0.063308,0.074074,0.35429,0.13639,0.20961,0.15463,0.22688,0.17014,3,Parallel
1.8653,0.93296,0.25693,0.075481,0.075442,0.088828,0.082477,0.20492,0.31915,0.48702,0.7491,0.78874,0.77484,0.90686,1.6567,1.2611,0.55488,0.62122,0.7456,0.58138,0.36613,0.41913,0.37526,0.16128,0.2654,0.27881,0.20936,0.043095,0.15293,0.080221,0.046201,0.25289,0.1895,0.10448,0.05175,0.14392,0.14565,0.046829,0.052271,0.16728,0.10309,0.13687,0.0060041,0.19275,0.12707,0.062394,0.041022,0.10268,0.11172,0.15477,0.16786,3,Parallel
1.8756,0.80623,0.51071,0.21573,0.4316,0.53325,0.34254,0.17092,0.65832,0.75244,1.1167,1.611,1.2236,0.99819,1.2723,1.6938,0.48125,0.77143,1.008,0.74126,0.61436,0.75588,0.89989,0.70935,0.24351,0.15337,0.099416,0.19792,0.27352,0.066328,0.14867,0.22807,0.15657,0.13721,0.20183,0.54174,0.082904,0.11493,0.20574,0.16827,0.11671,0.45379,0.17732,0.1274,0.35118,0.15088,0.1435,0.25116,0.31792,0.17288,0.17065,3,Parallel
1.6785,0.9567,0.30822,0.24966,0.1161,0.34276,0.058598,0.13867,0.11161,0.5096,0.53773,0.60554,0.74652,0.87754,1.3763,1.6128,0.60892,0.60076,0.61741,0.46154,0.60286,0.78928,0.30371,0.33014,0.3223,0.089411,0.065663,0.25891,0.27881,0.2969,0.1766,0.089775,0.13378,0.26098,0.1803,0.42652,0.13092,0.15545,0.20034,0.048236,0.13321,0.072886,0.13821,0.11385,0.054453,0.18049,0.12695,0.0061988,0.12058,0.3505,0.44816,3,Parallel
1.9874,0.99947,0.48293,0.63169,0.33157,0.58514,0.20489,0.36016,0.44379,1.8076,1.0259,0.40917,0.45557,1.1471,0.62956,1.0902,0.60462,0.24425,0.27228,0.4865,0.42988,0.33861,0.68963,0.42985,0.1469,0.099363,0.25844,0.16965,0.17899,0.19318,0.073001,0.35884,0.21471,0.33458,0.30673,0.16475,0.16403,0.21042,0.092219,0.15857,0.24321,0.14434,0.15349,0.055517,0.20924,0.054728,0.077246,0.11104,0.15144,0.29037,0.18547,3,Parallel
1.7543,0.88786,0.32479,0.26922,0.18415,0.19488,0.13515,0.1984,0.14946,0.40179,0.58226,0.6365,0.70754,0.53514,0.91109,1.1154,0.66459,0.6165,0.48489,0.23333,0.1869,0.40254,0.4368,0.35928,0.26365,0.12649,0.055497,0.2512,0.094484,0.15359,0.16198,0.16371,0.10873,0.045054,0.094753,0.099031,0.20708,0.12036,0.11918,0.16661,0.20041,0.17427,0.097527,0.038672,0.1347,0.025865,0.11408,0.10829,0.16861,0.089455,0.04618,3,Parallel
1.7361,0.98115,0.2803,0.23705,0.15693,0.52242,0.41159,0.39393,0.11398,1.2574,0.81219,0.547,0.6375,0.51158,1.0061,0.66118,0.69362,0.51761,0.44613,0.33652,0.27906,0.42353,0.44761,0.54494,0.16826,0.040488,0.0476,0.085293,0.071591,0.1439,0.16886,0.10322,0.13071,0.1132,0.14093,0.17323,0.21354,0.14697,0.16151,0.14559,0.14975,0.066167,0.050711,0.10736,0.22337,0.048825,0.33704,0.058481,0.096733,0.16369,0.097889,3,Parallel
1.6686,0.72855,0.47031,0.30923,0.32257,0.46771,0.2894,0.3797,0.34183,1.9508,1.1835,0.46131,0.73791,1.2463,1.2318,1.4961,0.81667,0.42286,0.11397,0.15716,0.38514,0.3343,0.42774,0.59103,0.39042,0.098194,0.26673,0.20644,0.12999,0.073769,0.39701,0.16733,0.24798,0.033056,0.19977,0.22162,0.30018,0.1047,0.3352,0.36842,0.164,0.28952,0.14446,0.27108,0.065755,0.26943,0.20642,0.043029,0.19788,0.13951,0.21195,3,Parallel
2.0851,0.96369,0.46693,0.23289,0.25085,0.7993,0.38713,0.53461,0.26627,1.2274,0.96593,0.54999,1.0659,1.2536,0.8229,1.8615,0.32791,0.67485,0.73275,0.61908,0.73066,0.83461,0.52346,0.68902,0.15275,0.40337,0.2898,0.15645,0.29176,0.10177,0.20031,0.13251,0.099516,0.19901,0.30664,0.14967,0.18336,0.42676,0.25757,0.22366,0.093664,0.14682,0.10409,0.15543,0.18293,0.083317,0.16832,0.23031,0.13465,0.21955,0.14979,3,Parallel
1.9933,0.91515,0.38337,0.1638,0.43581,0.87726,0.24234,0.23913,0.14969,1.5993,1.1023,0.47085,0.56656,1.0132,0.74826,0.82404,0.81995,0.504,0.60508,0.63002,0.42468,0.34243,0.59527,0.67318,0.18097,0.44075,0.15509,0.32393,0.11043,0.42824,0.169,0.077597,0.36335,0.28569,0.13292,0.15705,0.29892,0.19978,0.18327,0.066305,0.20597,0.15736,0.091247,0.28048,0.33917,0.21147,0.053399,0.19929,0.12621,0.22652,0.076524,3,Parallel
2.1126,1.0523,0.40046,0.21173,0.12436,0.24855,0.32006,0.13608,0.12936,0.40959,1.4548,1.258,1.4485,1.2976,1.3625,1.5313,1.0722,1.1797,1.2727,1.0688,1.1289,1.2294,0.95827,1.072,0.28707,0.17846,0.037428,0.52157,0.14896,0.08571,0.12315,0.28832,0.25559,0.1424,0.23503,0.19576,0.13693,0.23541,0.20382,0.19721,0.16239,0.1411,0.01872,0.30798,0.19987,0.25427,0.26373,0.19543,0.1792,0.16885,0.049911,3,Parallel
1.8969,0.95927,0.32092,0.29128,0.08042,0.60904,0.28617,0.52655,0.1985,0.62487,1.1443,1.2346,1.3199,0.84888,1.2586,1.272,0.68153,0.72338,0.97622,1.2464,1.0413,0.72574,1.1048,0.9003,0.36912,0.11268,0.16036,0.097849,0.09669,0.11008,0.10412,0.17389,0.15511,0.017577,0.19797,0.055839,0.24184,0.090968,0.21218,0.14531,0.10604,0.099803,0.26468,0.37384,0.049102,0.31511,0.10963,0.20368,0.069199,0.057434,0.11365,3,Parallel
1.5006,0.80934,0.06348,0.18536,0.26496,1.0757,0.45638,0.8527,0.57658,1.0073,1.9862,2.9406,2.8452,2.0838,2.6497,3.1015,1.9741,2.0433,2.2042,1.7714,1.5148,1.8873,1.2891,1.2486,0.21976,0.10278,0.19546,0.36823,0.6291,0.15944,0.37645,0.5978,0.34499,0.44482,0.55428,0.10784,0.24262,0.24826,0.22107,0.33751,0.53453,0.27251,0.19106,0.43839,0.53675,0.2313,0.31301,0.56561,0.4728,0.4343,0.10537,3,Parallel
1.7725,0.67452,0.7389,0.36017,0.30588,0.85878,0.65206,0.35045,0.48712,0.5212,1.494,1.6169,1.4871,1.0673,1.3103,2.0779,1.147,1.3082,1.0483,0.95927,1.2732,1.4072,1.4512,1.2038,0.23311,0.20195,0.21685,0.055464,0.19692,0.17884,0.24581,0.39009,0.19025,0.1728,0.20279,0.061493,0.14067,0.1639,0.21266,0.27855,0.14157,0.13061,0.064589,0.24854,0.11153,0.28547,0.35929,0.30217,0.2015,0.056355,0.244,3,Parallel
1.8862,0.95872,0.37176,0.21548,0.38373,0.34109,0.017601,0.25053,0.58336,0.68396,1.3759,1.7459,1.3342,0.98108,0.85317,1.8148,0.77865,0.63647,0.53412,0.78125,1.1553,1.151,0.89003,0.77971,0.41597,0.098852,0.27814,0.10267,0.11333,0.44152,0.16179,0.29104,0.12501,0.2938,0.19963,0.21603,0.23344,0.23209,0.14122,0.08823,0.31883,0.25904,0.08564,0.22261,0.2238,0.26446,0.26141,0.2481,0.19124,0.14014,0.2715,3,Parallel
2.2069,1.0787,0.35775,0.24875,0.45134,0.4143,0.42703,0.82329,0.22501,0.67037,0.9519,1.4496,1.3381,0.92318,0.79411,1.305,0.69061,0.66531,0.81813,0.80654,0.89778,1.146,0.78339,0.68158,0.19848,0.096803,0.086154,0.038745,0.072991,0.16935,0.19431,0.19265,0.30828,0.11092,0.29354,0.11439,0.069151,0.16057,0.07114,0.043923,0.11534,0.1254,0.21712,0.2426,0.16551,0.227,0.20665,0.26655,0.14414,0.20318,0.18661,3,Parallel
1.9727,1.0101,0.25,0.046838,0.1741,0.15454,0.12374,0.14495,0.20864,0.43624,0.76772,1.2732,0.62867,0.61051,1.3533,1.3558,0.77034,0.95341,0.78345,0.45865,0.4163,0.63761,0.80179,0.68908,0.077804,0.085229,0.21205,0.11894,0.067459,0.13761,0.34313,0.156,0.29929,0.20455,0.22649,0.11897,0.034766,0.050482,0.10944,0.033093,0.35464,0.15002,0.19442,0.069615,0.17967,0.28428,0.22595,0.2016,0.18617,0.086736,0.13211,3,Parallel
2.1386,0.92907,0.58668,0.28403,0.67186,0.79007,0.69653,0.24127,0.71309,1.0435,1.9619,2.7366,2.2152,0.97313,1.4014,2.6458,1.6205,1.76,1.924,1.4546,1.1922,1.5608,1.3182,1.1995,0.58438,0.29014,0.13253,0.26559,0.12292,0.28214,0.20175,0.25215,0.2675,0.43428,0.40285,0.24826,0.20849,0.55417,0.32748,0.4035,0.21988,0.09285,0.23612,0.33442,0.20003,0.41709,0.11751,0.44848,0.099965,0.1733,0.7354,3,Parallel
1.7653,0.74154,0.59166,0.35785,0.16871,0.35659,0.16032,0.40967,0.13079,1.1894,0.50147,0.29475,0.68389,0.81599,0.58982,1.3096,0.45137,0.23316,0.20541,0.1235,0.19097,0.34677,0.39974,0.42238,0.15348,0.19038,0.11996,0.12807,0.1377,0.19766,0.034149,0.030572,0.21906,0.33229,0.084557,0.26617,0.12906,0.2763,0.055029,0.079949,0.17391,0.044497,0.043681,0.084592,0.14638,0.11701,0.16339,0.17025,0.13996,0.08616,0.16215,3,Parallel
2.0244,1.0405,0.32533,0.3155,0.10909,0.34962,0.077351,0.15842,0.32305,0.64908,0.63368,1.2548,1.0964,0.33644,0.75906,1.3133,0.9889,0.7161,0.55803,0.63525,0.64659,0.62149,0.76338,0.52139,0.14145,0.14502,0.3803,0.051204,0.1277,0.16418,0.047925,0.12795,0.24628,0.0044639,0.17416,0.22417,0.19709,0.12976,0.10313,0.33341,0.11928,0.080199,0.069085,0.081187,0.042434,0.042919,0.12383,0.18509,0.19723,0.023839,0.23307,3,Parallel
2.4253,1.1821,0.36852,0.20647,0.41688,0.27554,0.18263,0.23225,0.21245,1.3752,0.6899,0.47346,0.7199,1.0705,0.77127,1.5773,0.41139,0.27615,0.12176,0.086822,0.021206,0.14161,0.52991,0.46047,0.016625,0.22013,0.058653,0.19657,0.17079,0.058866,0.099406,0.026987,0.24506,0.25539,0.059661,0.13012,0.1958,0.19537,0.26107,0.19771,0.25089,0.16763,0.10918,0.070831,0.036383,0.30692,0.10856,0.10114,0.21909,0.037886,0.067412,3,Parallel
2.1914,1.1625,0.47338,0.52586,1.0028,1.8694,0.1526,0.19371,1.2115,0.48172,2.3097,3.8654,2.7096,1.8074,1.7478,4.0839,1.7579,1.2591,0.64789,0.83876,1.4992,1.6961,1.1834,0.99297,0.1168,0.7148,0.89744,0.58391,0.72032,0.31604,0.48415,0.30565,0.36029,0.19867,0.52958,0.36891,0.30322,0.31458,0.11997,0.072231,0.23629,0.24665,0.36858,0.34281,0.49755,0.59851,0.070513,0.31212,0.77548,0.023439,0.44862,3,Parallel
