F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,Label
2.027,1.5632,0.95152,0.62038,1.0786,0.5879,0.43386,0.11114,0.69565,1.3513,1.8491,2.5374,2.59,1.733,1.2498,0.95315,1.7974,1.2029,0.75743,0.78418,1.8073,1.6983,1.7759,0.87791,0.76548,0.3938,0.046302,1.0709,0.5467,0.35142,0.40951,0.11907,0.71752,0.67473,0.87883,0.78066,0.1312,0.41838,0.26446,0.70408,1.5209,0.7756,0.55519,0.5277,0.16949,0.46562,1.4032,1.6986,1.0942,3,Parallel
2.8488,1.6511,1.0098,0.54731,1.0672,0.53734,1.5309,1.6521,1.8349,2.9901,3.0506,2.6696,1.4761,1.4974,2.9703,3.4806,2.4406,2.4877,2.6947,2.891,2.9869,2.0299,3.0812,1.9159,0.60504,1.4996,1.304,1.4348,0.61985,0.78231,1.2082,1.4464,1.4182,1.1286,1.1992,0.052827,1.2658,1.7747,0.38627,1.194,0.75285,0.75139,2.0032,1.0922,0.42006,1.2389,1.8349,1.2738,1.3638,3,Parallel
2.1604,1.1034,0.27654,0.96888,0.81326,0.57823,0.27253,0.15407,0.23587,0.6764,0.74497,0.43607,0.58992,0.59755,0.8126,1.0811,0.93944,1.0652,0.80013,1.0608,1.6549,1.3102,1.1211,0.9248,0.83437,0.052161,0.55971,0.78389,0.83098,0.28997,1.1672,0.64384,0.38448,0.23149,0.28589,0.57357,0.5859,0.53355,0.41374,0.75251,1.0687,0.55188,0.30309,0.3411,0.47896,0.58722,0.14018,0.59938,0.48814,3,Parallel
1.5076,0.63919,0.13359,0.85715,0.21223,0.55088,1.0526,0.29552,0.39524,0.81417,0.99785,1.3537,1.4883,1.5944,1.1633,1.2711,1.5755,1.7411,1.2465,1.2513,1.4042,1.4802,1.4513,1.4304,0.33451,0.99006,0.54957,0.4999,0.56141,1.1805,0.2,0.17185,0.93948,0.40205,1.0009,1.0238,0.69769,0.40611,0.21548,0.24747,0.44277,0.65677,0.29439,1.8311,0.58756,0.6642,0.36768,0.72711,0.28172,3,Parallel
0.96334,0.069884,0.23532,0.10928,0.8492,0.65462,0.91157,1.208,0.33348,0.63883,1.3545,1.8628,1.7098,1.0424,1.3495,2.4583,1.1491,1.3129,1.4155,1.3635,0.24568,3.2154,3.841,1.1893,0.58326,0.36175,0.13173,1.5612,0.53161,0.5001,0.80152,0.43969,0.53614,1.2112,1.051,0.17004,0.63962,0.94325,0.24533,0.21166,0.27766,0.76085,0.62527,0.41446,0.5481,0.30619,1.0736,0.28422,1.0231,3,Parallel
3.1522,1.8871,1.2013,1.0749,1.0917,0.2343,1.089,1.9544,1.7304,2.9963,1.46,0.93523,1.0195,1.3568,2.1734,2.4467,1.6334,1.4329,2.4699,2.6509,2.2178,2.5163,1.1999,1.597,0.71954,0.24169,0.3646,0.28873,0.80205,0.26796,0.69219,0.70363,0.71243,0.62428,0.7775,1.1679,0.41682,0.71935,0.43312,0.6846,0.59277,0.68965,0.09919,1.4626,0.5399,0.491,1.2536,1.202,1.4101,3,Parallel
0.88708,0.49708,1.4726,0.24705,0.91695,0.78513,0.46602,0.70899,0.76621,0.14811,0.6773,0.71823,0.26792,0.3028,0.54488,0.39712,1.2262,1.2953,0.64128,0.36166,1.4718,1.175,1.7932,1.1997,0.55429,0.76277,0.51679,0.2331,0.5132,0.5211,1.0251,1.2857,0.87824,0.054398,0.7576,0.53264,0.80146,0.36611,0.15483,0.83404,0.59789,1.2632,0.78325,0.77576,0.2315,0.61394,0.31297,0.47543,0.95455,3,Parallel
1.6094,0.91578,0.80081,0.50172,0.52659,0.74741,0.7713,0.32337,0.47491,0.7652,0.23881,0.60189,0.76321,0.61199,0.59511,0.68276,0.73138,1.4407,2.0055,1.9698,1.8792,1.1372,1.6991,1.3974,0.25809,0.46572,0.22986,0.043598,0.43396,0.63742,0.52293,0.40766,0.40639,0.64758,0.34022,0.53637,0.1341,0.7334,0.30651,0.39194,0.33325,0.43837,0.50752,0.31362,0.56644,0.041316,0.2191,0.44628,0.63959,3,Parallel
1.9147,1.2898,0.39079,0.077745,1.0413,0.27288,0.38207,0.5061,1.0692,0.88134,0.23299,0.099938,0.39076,0.31002,0.28601,0.19679,0.89317,1.0093,1.1894,0.91126,0.98015,0.70097,1.0165,1.2733,0.80816,0.471,0.31885,0.91709,0.98231,0.18996,0.59994,0.72731,0.51012,0.78544,0.49491,0.6747,0.64592,0.24965,0.38751,0.445,0.39686,0.306,0.65156,0.29025,0.34319,0.046895,0.31959,0.16397,0.038467,3,Parallel
3.9688,1.3361,1.7287,0.73995,1.7897,0.63906,2.2977,3.6623,0.58169,2.1935,2.4785,2.8466,2.3521,2.423,4.0364,3.7786,3.3743,3.1584,3.7519,4.2529,2.6887,1.5126,1.2156,2.209,0.48764,0.98027,0.60502,0.82608,0.74225,0.82309,1.1509,1.9561,0.95328,1.6744,0.87931,0.44531,1.7531,1.0845,1.8673,2.0368,0.94472,0.59203,1.101,1.0608,1.3882,2.8007,0.82255,0.72046,0.10483,3,Parallel
1.2828,0.73586,1.4306,1.2708,3.1005,1.147,1.2944,1.8457,1.3501,3.078,4.4499,2.9573,3.7319,3.2691,2.8264,3.3756,3.8654,1.8735,1.7851,6.0707,3.8815,1.608,3.4197,2.219,1.5843,0.82978,1.7852,0.76919,0.73002,0.8073,0.48321,0.93965,1.1586,1.5993,1.3133,2.8553,1.052,2.4402,1.4357,2.0946,0.30721,1.2167,1.3538,1.1439,1.0151,1.4615,1.6961,0.62604,2.6347,3,Parallel
0.9834,0.96626,0.62411,1.3175,0.80909,0.1317,0.44997,0.13014,1.0941,1.5798,0.63807,0.69597,1.3648,1.3863,1.1711,0.72426,1.0745,1.2817,1.2231,0.84945,1.4618,0.68631,0.8289,0.38002,0.61948,0.32961,0.10062,0.78933,0.57587,0.33039,0.54614,0.43303,0.19897,0.56694,0.050942,0.24284,0.63232,0.47876,0.61528,0.67757,0.37416,0.48518,0.47923,0.19098,0.35046,0.41157,0.38596,0.65829,0.38629,3,Parallel
1.2053,0.31667,0.1984,0.29605,0.14087,1.0782,0.50186,0.93823,0.67891,1.5496,0.86906,0.88814,1.3509,0.89533,0.73867,1.7899,1.7765,1.9363,1.4739,2.0154,2.9806,2.2955,2.2903,1.4252,0.14357,0.6058,0.3452,0.81381,0.64462,0.53014,0.16249,0.88798,0.77658,0.59544,0.64563,0.94564,1.2839,0.65525,1.0935,0.22471,0.77463,0.52606,0.33953,0.53127,1.1376,0.59976,0.73459,0.73101,1.3408,3,Parallel
2.2164,1.1271,0.28498,0.40877,0.73297,0.69841,0.80383,0.64662,0.88277,1.1938,1.2603,1.0407,0.11957,0.69888,0.76237,0.96031,1.5597,1.7182,1.4442,1.6615,0.84946,0.85612,1.5226,1.2555,0.19671,0.44018,0.66076,0.45693,0.40608,0.61462,0.15614,0.2967,0.55621,0.3852,0.017091,0.23875,0.33157,0.47122,0.44269,0.47347,0.61082,0.49089,0.43189,0.14377,0.20501,0.26518,0.32265,0.16538,0.40598,3,Parallel
1.394,0.62314,0.42507,0.35529,0.79476,0.40072,0.53809,0.79191,0.81015,1.4794,0.69661,1.2778,1.6079,0.6794,0.30383,1.0811,1.1268,1.3659,1.5509,1.8638,1.0402,0.69548,1.222,1.5352,0.4541,0.45591,0.568,0.5228,0.19982,0.61704,0.32814,0.84381,0.36027,0.27739,0.24484,0.53575,0.53145,0.45238,1.3063,1.3457,0.18056,0.83157,0.11559,0.15746,0.17993,0.085311,0.74233,0.80931,0.089634,3,Parallel
0.6222,0.75503,1.005,0.39975,0.5611,0.26431,1.0136,0.78259,1.2075,0.53441,1.1582,0.6074,1.0124,1.0798,1.0124,2.2058,2.4995,2.6389,1.5394,1.5012,1.5127,2.1655,2.0157,0.94213,0.47313,0.70617,0.4346,0.61618,0.88657,1.2133,0.71258,0.78395,0.19808,1.2066,0.35606,0.16818,0.12295,0.4076,1.1329,0.8784,0.42879,0.59433,1.2097,0.90632,0.24665,0.98491,0.77328,0.53795,1.2128,3,Parallel
1.9686,1.6531,1.3011,0.48191,0.24393,0.74582,0.6353,0.1012,0.67539,0.42123,0.66372,1.2154,1.4696,1.3446,0.96653,1.0608,1.3098,1.672,2.2769,2.5199,2.4402,1.4655,1.4609,1.3695,0.44951,0.42522,1.1706,0.58739,0.48483,0.46688,0.91547,0.28789,0.065605,0.4658,1.2529,0.79283,0.98586,0.27708,0.34462,0.07029,0.92733,0.16932,1.036,0.4601,0.44941,0.62133,0.63708,0.58972,0.40484,3,Parallel
1.8572,1.1185,0.33143,0.86168,0.65944,0.32786,0.77258,0.77992,0.11804,0.86596,1.544,1.0029,0.68342,0.42013,0.82145,1.0446,1.8846,2.1863,2.7074,2.6165,1.8232,1.4887,0.94461,1.3912,0.8838,0.50403,0.27778,0.46058,0.78448,0.40788,0.29318,0.32004,0.92009,0.6756,1.0581,0.59855,0.40818,0.63959,0.81907,0.053194,0.77099,0.61691,0.56527,0.55673,0.24052,0.41222,0.28848,0.60496,0.34785,3,Parallel
1.5394,0.98082,0.67818,0.020663,1.6812,0.69569,0.43201,0.27692,0.20212,0.2152,0.32537,0.41444,0.77154,0.62561,0.70795,0.86877,0.81701,1.1231,2.2185,2.3934,0.86177,0.90869,1.0035,1.1198,0.38435,0.47356,0.66005,0.70523,0.52516,0.50129,0.18831,0.11108,0.44468,0.48159,0.37187,0.33723,0.94457,0.16017,0.48554,0.2666,0.20453,0.27498,0.43327,0.3479,0.41763,0.6112,0.28084,0.21689,0.1081,3,Parallel
2.2847,1.2996,0.11881,0.66565,0.95726,0.46925,0.6244,0.45664,0.34527,0.19877,0.93851,1.2814,1.1755,0.50502,0.19425,0.38291,0.54537,1.2897,1.7855,1.9653,1.7395,1.4772,1.3999,0.98738,0.31803,0.41586,0.44764,0.33612,0.93773,0.58803,0.37174,0.29008,0.74726,0.63024,0.66075,0.6193,0.7063,0.47333,0.36611,0.35075,0.50727,0.73746,0.73921,0.36207,0.61689,0.33542,0.60373,0.45193,0.25291,3,Parallel
1.6095,0.55317,0.096827,0.20608,1.0478,0.2651,0.32676,0.33417,0.3301,0.42437,0.27372,0.72448,1.1096,0.43045,0.48477,0.133,1.255,0.93144,1.1094,0.93076,1.6976,1.6987,1.875,0.56383,0.089334,0.44205,0.53079,0.34462,0.60167,0.81706,0.76458,0.56167,0.36551,0.53114,0.71622,0.28505,0.29003,1.2536,0.18023,0.10574,1.1065,0.52651,0.085485,0.15516,0.25498,0.59456,0.51968,0.27808,0.18993,3,Parallel
2.1638,1.4767,0.84013,0.76661,0.65265,0.31811,0.43901,0.16813,1.0967,0.3301,2.145,1.4209,1.4589,1.1163,1.2421,1.3324,2.5903,1.73,0.79421,2.2285,2.1649,1.7603,0.90812,0.48261,0.77223,0.74188,0.67208,0.10787,1.3322,0.77452,0.10698,0.56186,1.0708,0.59212,0.5106,1.3969,0.39455,1.1852,0.4531,0.7018,0.70851,0.65449,0.076509,0.85336,0.43296,0.1488,0.21034,0.22001,0.67995,3,Parallel
3.133,1.6741,0.33372,1.0054,1.1032,1.9715,0.29645,1.3575,1.5502,1.7269,1.0041,1.0552,1.1482,1.8108,1.7473,1.4601,2.3469,1.9125,1.4027,2.0622,2.4067,2.3189,2.213,1.6739,0.095671,0.70516,0.71512,0.27477,0.87107,0.66242,1.3732,0.92308,0.82075,0.57986,0.4157,1.4178,0.37202,0.49355,0.61609,0.5123,0.5343,0.28964,0.5794,0.88594,0.59423,1.2298,0.55079,0.1653,0.25749,3,Parallel
1.5794,0.95986,0.52772,0.28246,0.37594,0.50416,0.52885,0.2612,0.53674,0.38345,0.87789,1.0179,0.95043,0.86682,0.63233,0.68915,1.8378,1.462,0.8766,1.4338,1.8516,1.6712,1.1827,1.1036,0.36794,0.23957,0.19659,0.20206,0.26963,0.58881,0.75207,0.50052,0.67823,0.66266,0.35283,0.23869,0.26453,0.36196,0.2233,0.32782,0.2189,0.34454,0.3935,0.16698,0.76249,0.39275,0.25297,0.52542,0.17539,3,Parallel
2.5853,1.1526,0.77264,0.34877,0.84519,1.2068,0.75376,0.63593,1.0317,1.0827,0.9245,1.3932,1.3756,1.0113,1.2849,1.4792,1.2302,0.3907,0.38388,1.161,2.1671,1.1905,1.8627,1.1978,0.77726,0.39394,0.22141,0.67831,0.41928,0.22805,0.52889,0.12132,0.72302,0.12288,0.88911,0.43615,1.4876,0.54997,0.26257,0.49909,0.48516,0.14304,0.37006,0.56998,0.18452,0.75065,0.7412,0.84249,0.044072,3,Parallel
2.2818,1.0247,0.32166,0.20842,0.62703,0.3571,0.78173,1.056,0.17132,0.55572,0.82464,0.99703,0.87567,0.53662,0.9043,1.1014,1.3552,0.90311,1.3005,1.6621,1.7333,1.5836,1.7889,0.55667,0.8186,0.52293,0.61361,0.98219,0.30379,0.73944,0.5898,0.062549,0.3334,0.38758,0.56877,0.12519,0.14099,0.23395,0.74176,0.45496,0.80558,0.31406,0.58263,0.3637,0.99693,0.54424,0.33221,0.46704,0.22293,3,Parallel
1.5327,0.74168,0.15943,1.0828,0.46673,0.62183,0.93268,0.84272,0.97897,0.16219,2.7236,1.1932,0.36653,0.4229,1.0375,1.2635,0.78069,1.1836,1.2858,1.011,1.7633,1.4945,2.1171,1.3267,0.40948,0.23539,0.56241,0.38138,0.44909,0.35621,0.58871,0.19208,0.19463,0.87154,1.238,0.82025,0.18767,0.90621,0.82534,0.7467,0.65912,0.7429,0.74476,0.84694,0.41294,0.21404,0.53708,0.21797,0.46896,3,Parallel
2.4826,1.2635,0.51072,0.46421,0.082416,0.3085,0.53407,0.87707,0.61916,0.24543,0.70718,0.7179,0.80383,0.6079,0.89086,1.2284,1.0785,0.97374,0.92001,0.84889,1.5508,2.6572,2.1482,1.3696,0.62656,0.30894,0.54755,0.48766,0.44846,0.31531,0.64294,0.21923,0.44718,0.1949,0.076329,0.72972,0.6332,0.094813,0.50791,0.67582,0.18103,0.5133,0.36697,0.59299,0.48784,0.047497,0.43037,0.7795,0.53734,3,Parallel
1.5651,1.4589,0.4737,0.092219,0.57779,0.80656,0.45204,0.54506,0.36913,0.6502,1.0091,0.98115,0.69705,0.55406,0.40775,0.49016,1.2249,1.4684,1.6416,1.5407,1.4962,2.1826,2.1545,1.0247,0.58275,0.17321,0.2519,0.63294,0.55509,0.17257,0.68388,0.19941,0.65677,0.24622,0.46332,0.65222,0.45199,0.43669,0.51047,0.44095,0.13277,0.56134,0.19979,0.94576,0.63319,0.11049,0.60209,0.61501,0.51291,3,Parallel
2.2876,1.8051,0.49675,0.95246,0.97765,0.91688,0.48426,1.6343,0.77669,0.8548,1.518,1.6921,1.1371,1.477,1.1264,0.18869,0.88287,1.511,2.0396,2.1902,2.6418,1.936,2.2345,0.71468,1.0033,0.86099,0.98373,0.89045,0.74528,0.35656,1.4913,0.92289,0.35518,0.21336,0.55093,0.77352,0.88096,0.8502,0.92533,0.38197,1.0561,0.39722,0.23859,1.1596,0.90815,1.1724,0.53735,0.62153,1.0837,3,Parallel
1.6459,0.93467,0.58973,0.17506,0.80347,0.29012,0.76937,0.49528,0.56497,0.71337,1.1602,0.20458,0.42646,0.66514,0.71467,0.42065,2.6032,2.2707,1.7939,2.1632,2.3583,0.37233,0.98802,1.6109,0.17781,0.2149,0.23904,0.29801,0.4503,0.26329,0.48425,0.59959,0.70315,0.52084,0.64509,0.38972,0.48914,0.60093,0.88322,0.71558,0.21483,0.12325,0.27607,0.98536,0.34087,0.26226,0.29425,0.64073,0.28811,3,Parallel
2.0158,0.93235,0.39142,0.51177,0.51461,0.83846,1.134,0.91663,0.40659,0.53289,0.92049,0.56023,0.67575,0.42035,0.58252,0.72521,2.1399,2.1728,1.398,1.2819,2.8666,2.6492,2.8859,1.9105,0.28422,0.60354,0.90258,0.38515,0.32985,0.69053,0.27447,0.93835,0.32422,0.24161,0.60053,0.60835,0.55753,0.73429,0.48158,0.77774,0.042998,0.80982,1.2065,1.2629,0.37167,0.24081,0.62616,1.1193,0.29571,3,Parallel
1.9723,1.3348,0.39168,0.51194,0.21511,0.72297,0.319,1.0393,0.74581,1.6155,1.2551,1.5386,1.3483,1.585,1.4906,2.0976,2.0449,1.6922,0.80793,1.2153,2.4803,1.56,1.7326,1.2541,0.36955,0.37637,0.50192,0.78019,0.51415,0.18977,0.6933,0.24666,0.65991,0.91764,0.60127,0.84329,0.72878,0.72452,0.14983,0.23489,1.1182,0.5432,0.38544,0.61607,0.29567,0.61085,0.83873,0.50908,1.4162,3,Parallel
1.075,1.1042,0.50912,0.72031,0.14797,0.40101,0.18917,0.38507,0.16482,0.46986,0.67943,0.98319,1.2349,1.0512,1.1347,2.118,1.4062,1.2576,1.2075,1.429,0.93041,1.2264,1.9678,0.96058,0.40256,0.35113,0.48313,0.60449,0.50633,0.68101,0.3434,0.084604,0.29192,0.31971,0.66982,0.68251,0.60831,0.61278,0.57229,1.1056,0.21334,0.38049,0.49417,0.33744,0.078937,0.60609,0.3453,0.72729,0.32504,3,Parallel
2.6531,1.2257,0.80104,1.7047,0.55098,1.1315,0.74761,1.8243,0.67329,1.5404,2.3805,3.4756,2.4843,1.6197,1.9846,3.6099,2.9445,3.638,3.1091,3.2517,3.2458,4.1495,3.1375,1.9752,0.63776,1.2445,1.4607,0.74354,0.8307,0.63899,1.2084,1.2571,0.60196,1.0026,1.3241,0.68495,0.19863,1.0968,0.55363,0.42772,1.5871,1.2596,1.0277,1.629,2.6935,1.9956,0.98335,0.79349,1.3737,3,Parallel
0.87845,0.57142,0.49628,0.79015,0.32786,0.47207,0.27703,0.28492,0.31973,0.8972,1.598,1.538,0.70868,0.64088,1.3325,2.1669,0.92104,2.1804,3.1952,3.2709,2.1876,1.4823,1.296,1.0296,0.44404,0.89788,0.84358,0.08547,0.56994,1.3774,0.69975,0.96186,1.4639,1.6103,0.72263,1.0245,1.1242,1.3272,0.53279,0.64168,1.4934,0.51833,0.74705,0.97202,0.17965,1.0725,0.40303,0.7551,0.48407,3,Parallel
2.1744,1.2486,1.0408,0.44879,1.957,0.67159,1.6362,1.0528,1.3781,1.7591,0.69455,1.1966,1.6276,1.5178,1.4819,1.8909,1.1921,2.2444,2.7405,2.633,1.9677,1.5578,1.4551,2.0617,0.90907,0.66557,0.4717,0.44407,0.51117,0.75394,0.46134,0.6249,0.57207,0.71357,0.67044,0.43901,1.1456,0.25914,0.5191,0.54373,0.75699,0.41027,0.48868,0.33183,0.66549,1.3183,0.4738,0.2549,0.97833,3,Parallel
1.2985,0.70573,0.48008,0.1194,0.2886,0.95182,1.8085,1.7214,0.5601,0.22996,0.40606,1.6839,1.8652,0.76797,0.63617,1.5052,1.703,1.4829,1.5667,2.0365,1.1722,1.3594,1.3556,0.99696,0.40154,0.28279,0.49106,0.22343,0.66832,0.81018,0.74668,0.33081,0.51034,0.60551,0.49987,0.079041,0.85248,0.38684,0.39024,0.26262,0.40976,0.61756,0.44293,0.33711,0.50926,0.35933,0.48216,0.225,0.56666,3,Parallel
2.1265,0.61942,0.80864,0.92453,1.0345,0.25209,0.35593,0.2952,0.86725,0.54468,0.89745,1.3246,0.76922,0.31562,0.67862,1.5836,1.4861,1.427,1.7731,1.6373,1.0042,1.5463,1.4492,0.86201,0.61334,0.38838,0.83731,0.7913,0.42762,0.11559,0.50837,0.083576,1.2396,0.10699,0.93321,0.62239,0.30035,0.62908,0.49582,0.57976,1.128,0.67224,0.4053,0.53621,0.50563,0.14089,0.59056,0.54703,0.49111,3,Parallel
3.1403,2.3188,0.65362,0.5054,2.0762,0.88901,0.46748,1.1229,2.224,2.4727,1.24,1.7529,2.1897,2.8179,2.4884,1.4199,1.6341,2.8536,4.3007,3.6462,2.8256,1.8774,1.4997,2.6747,0.12998,1.7141,2.0095,0.099836,0.48308,0.7363,0.48723,1.0958,0.84214,1.4394,2.1743,1.7243,1.4527,2.142,1.4285,1.5986,0.8781,1.5059,0.92275,1.3173,0.46204,0.83452,0.20349,1.1798,0.75012,3,Parallel
2.291,0.92225,0.3161,0.20677,0.56275,0.91738,0.79285,0.95235,0.59376,0.87636,1.2306,1.539,0.8651,1.1811,0.48834,0.63718,0.84221,1.6628,1.5592,1.2166,2.2487,1.1811,1.4256,1.0221,0.68571,0.53517,0.14589,0.36551,0.14648,0.33273,0.9168,0.66875,0.50889,0.24475,0.492,0.13425,0.40011,0.4878,0.49325,0.45823,0.19538,0.14267,0.6363,0.81469,0.76441,0.10246,0.12377,0.092122,1.2038,3,Parallel
2.0178,1.4668,0.42005,0.45088,0.64771,0.47567,0.30288,0.63186,0.15175,0.37904,0.38686,0.42892,0.73196,0.91515,1.1283,1.0908,1.5813,1.2088,0.91671,1.5417,1.8331,1.3103,1.2008,1.3857,0.24845,0.27921,0.60737,0.6368,0.21664,0.37603,0.21436,0.34833,0.3342,0.91098,0.77498,0.46093,0.92577,0.69028,0.32831,0.56077,0.5872,0.51467,0.12525,0.64303,0.73365,0.82099,0.72306,0.12081,0.57525,3,Parallel
2.1327,1.2725,0.45997,0.51881,0.46075,1.3606,1.0762,0.97067,0.51042,0.47358,1.5119,1.2604,1.324,0.93355,0.54589,0.74495,0.90105,1.3036,1.894,2.8841,1.5598,1.9123,1.8354,1.6442,0.17098,0.36331,0.59498,0.065029,0.42212,0.93953,0.34054,0.23381,0.6857,0.40151,0.55339,0.34726,0.44749,0.55208,0.39579,0.83814,0.42005,0.32936,0.2645,0.51798,0.53484,0.20487,0.70103,0.95051,0.23536,3,Parallel
2.642,3.213,1.4729,0.74589,1.4139,2.9572,3.6626,2.3722,0.84553,1.722,0.94198,2.8274,3.2749,1.999,2.7674,4.5799,4.1064,3.6374,5.0344,5.772,2.4952,2.9006,2.5904,0.74936,0.65767,0.52692,1.6546,0.75334,1.0805,0.64374,1.4428,1.5142,2.1235,1.171,1.5775,1.4345,0.84627,0.61073,0.75687,0.29201,0.78794,1.1961,1.2525,1.5372,1.4339,1.8857,0.8015,0.47469,0.87297,3,Parallel
1.1046,0.70508,0.42253,0.066342,0.6189,0.93293,1.0604,0.71777,0.89522,0.93348,0.78339,0.64865,1.7544,1.6303,1.0332,0.84341,2.7818,1.9804,1.9702,1.9795,1.9111,0.92053,1.9516,0.37132,1.174,1.4347,1.8864,0.75497,0.63797,0.27176,0.15249,0.37948,1.2952,0.28351,0.51693,0.4016,0.76387,1.0569,1.0498,0.79352,0.26727,1.1214,0.38596,0.66682,0.66323,0.7492,0.8078,0.51225,0.62285,3,Parallel
1.8676,0.53342,0.18245,0.43015,0.34573,0.69932,0.99388,1.1042,0.56632,0.63996,1.0878,0.63762,0.39615,0.19382,0.61563,0.82298,1.9545,1.2083,1.5986,2.043,0.87555,1.2324,0.85303,1.9078,0.57886,1.3555,0.86031,0.68198,1.093,0.31597,0.38613,0.60393,1.1848,0.4439,0.54077,0.63035,1.0949,0.54103,0.43442,0.64175,0.48861,0.25014,1.0146,0.48174,0.35476,0.47896,0.70061,0.15756,0.58762,3,Parallel
0.7282,1.1736,0.26171,0.29913,1.0323,0.53865,0.84839,0.19112,0.59888,0.726,0.93469,0.89123,1.236,1.3347,1.2173,1.8363,2.346,2.7244,1.9473,1.7401,1.3542,1.8749,1.1069,1.4368,0.95169,0.9936,0.62183,0.4457,0.65003,0.79643,0.32354,0.81951,0.28587,0.59757,0.61941,1.0425,0.93649,0.47969,0.53917,0.47151,0.81429,0.93257,0.57208,1.1802,0.67193,0.72457,1.1935,0.60879,0.56228,3,Parallel
1.1455,1.208,0.58659,0.51114,2.567,1.8536,1.2944,1.4056,0.84461,1.8189,2.2407,1.3075,1.3603,1.5315,2.809,3.2593,3.3516,2.4478,1.1157,1.491,0.86183,2.0432,0.64511,1.8207,0.58681,0.28013,1.2692,1.2336,0.74056,2.0614,0.90324,0.9997,1.0859,0.64989,1.1266,1.5299,0.48658,0.63277,0.43066,0.76439,1.0676,0.3936,0.66336,0.89546,1.3235,0.58905,0.39122,1.219,1.1354,3,Parallel
1.3314,1.0919,0.55986,0.44474,0.46358,0.59706,0.66701,1.4443,0.12363,1.2285,0.98568,1.392,1.1315,1.3285,1.6568,1.4848,2.0583,2.1021,1.6878,1.5457,1.3078,1.2539,0.7822,1.614,1.2116,0.066377,0.21999,0.82702,0.87812,0.45656,0.51338,0.46966,0.69429,0.62093,0.24723,0.28651,0.53642,0.98658,0.66235,0.15779,0.31072,0.63856,0.70174,1.1416,0.44213,0.65577,0.41663,0.52724,0.62151,3,Parallel
2.0725,0.92633,0.29663,0.2194,0.51115,0.40566,0.58851,0.71621,0.40988,0.15101,1.3339,1.1106,0.89709,0.73822,0.44296,0.62611,1.2066,0.71155,0.59199,0.72812,0.4013,1.2455,0.73525,1.0784,0.37474,0.18173,0.50627,0.37224,0.48068,0.64902,0.27781,0.91306,0.048093,0.72232,0.18164,0.25873,0.36809,0.73364,0.26928,0.32829,0.087987,0.31668,0.81334,0.51269,0.34192,0.29561,0.1914,0.4922,0.26949,3,Parallel
1.8687,0.73878,0.54194,0.41126,0.82392,0.54381,1.0319,0.1749,0.91649,0.3119,1.3983,1.1437,1.2148,0.55613,0.78993,0.47359,0.8522,1.5187,1.9526,1.7754,1.6182,1.552,0.92307,0.79573,0.48347,0.1959,0.28195,0.47071,0.40576,0.49088,0.53436,0.49774,0.64719,0.26688,0.23934,0.68569,0.31284,0.70277,0.61594,0.78302,0.26844,0.69376,0.37732,0.87041,0.34212,0.18208,0.14993,0.14002,0.49647,3,Parallel
2.3904,1.4389,0.67336,0.37777,0.21063,0.40208,0.49577,0.40386,0.42981,0.095844,0.44766,0.42369,0.72211,0.59417,0.58906,0.94458,0.94313,1.2778,1.4347,1.4575,1.2817,2.0673,2.2558,1.6813,0.82013,0.13893,0.34336,0.19155,0.053775,0.6176,0.62646,0.22704,0.1716,0.1809,0.24665,0.4741,0.52414,0.38554,0.44517,0.33218,0.63971,0.46624,0.42518,1.4088,0.32557,0.81481,0.31885,0.51432,0.70354,3,Parallel
0.37866,0.2963,0.82859,0.54198,0.7872,1.4304,0.68759,0.57159,1.1794,1.6146,0.70342,1.0662,0.83266,1.4354,2.3981,1.8334,2.1788,2.0592,1.7025,1.5652,1.6003,1.8665,2.062,1.6008,1.6768,0.97868,1.267,0.63607,0.034937,0.40026,1.382,0.48332,0.69471,0.27317,0.28477,0.20461,0.41199,0.26898,0.84793,0.5568,1.5398,0.44016,0.16436,0.3343,1.3305,0.76775,0.63575,0.37887,0.28789,3,Parallel
3.2635,2.1208,0.5442,0.76398,0.56496,0.45088,0.409,0.92908,0.44947,1.5232,1.5803,1.2705,1.3197,1.6879,1.9625,2.2813,1.1726,1.1594,1.0643,1.1664,1.8202,1.8204,1.0667,1.4661,0.45759,0.5972,0.25693,0.93697,1.2217,0.41779,0.84182,0.68366,0.26605,1.3465,0.58629,0.29562,0.47598,1.3451,0.14718,0.74747,0.57513,0.32817,0.23894,0.55378,0.59119,0.42367,0.69627,0.44481,0.4274,3,Parallel
2.1272,1.2362,0.36913,0.62118,1.0687,0.95335,0.93375,0.16974,0.94594,1.243,0.92754,0.92336,0.82652,1.5918,2.0436,1.702,1.2802,1.04,0.88724,1.0521,1.9045,1.1044,0.86054,1.4408,0.78185,0.31953,0.10154,0.49115,0.61126,0.78329,0.353,0.56357,0.60824,0.66955,0.78663,0.5365,0.24102,0.38509,0.34696,0.24226,0.4883,0.22313,0.88047,0.3485,0.9567,0.16472,0.89605,0.43292,1.0274,3,Parallel
