F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,Label
1.7321,0.91384,0.2649,0.25168,0.090248,0.11996,0.56011,1.4217,1.3771,1.2086,0.33335,0.10925,0.053691,0.18492,0.16463,0.16006,0.17475,0.033913,0.052385,0.034244,0.062544,0.035398,0.02569,0.019833,0.0032093,0.026479,0.015229,0.0087614,0.0099864,0.033202,0.023881,0.017092,0.031374,0.010852,0.013969,0.015575,0.0053384,0.024439,0.0087072,0.01507,0.015486,0.0094212,0.018745,0.020972,0.0080407,0.016018,0.011091,0.015657,0.019358,0.027998,0.020386,2,Surface
1.9432,0.90975,0.36687,0.13763,0.10717,0.14019,0.80228,0.61693,0.49633,0.99969,0.10384,0.076468,0.073518,0.10946,0.015118,0.086356,0.039285,0.017208,0.057023,0.062892,0.00097582,0.038772,0.037191,0.047711,0.038227,0.032201,0.030269,0.017684,0.019638,0.037415,0.023072,0.0076895,0.0044732,0.021166,0.0035689,0.0076019,0.010664,0.01845,0.013395,0.018086,0.0087576,0.012819,0.013875,0.014209,0.0035301,0.018936,0.020928,0.016529,0.0084814,0.001049,0.0074494,2,Surface
1.9254,0.94233,0.3415,0.20655,0.022133,0.055918,0.039873,0.74399,0.41322,0.22592,0.98859,1.6599,0.76274,0.068011,0.18582,0.22885,0.27172,0.094735,0.097181,0.085811,0.029196,0.030434,0.040398,0.013908,0.026176,0.029278,0.033935,0.032501,0.012964,0.017206,0.0216,0.030458,0.022536,0.038498,0.013772,0.010107,0.035766,0.0062776,0.017425,0.010798,0.022294,0.007848,0.022889,0.008859,0.035414,0.036958,0.024534,0.014597,0.021226,0.013468,0.037517,3,Parallel
2.0178,0.97584,0.35403,0.17264,0.056635,0.059638,0.054285,0.43386,0.32964,0.078083,0.98454,1.3162,1.0472,0.081019,0.16438,0.17916,0.2439,0.04859,0.096081,0.088407,0.031276,0.015753,0.048894,0.036929,0.013498,0.0035402,0.0021661,0.01311,0.0093473,0.027973,0.011051,0.021561,0.027467,0.024936,0.02889,0.030869,0.019838,0.0053764,0.013731,0.012897,0.022943,0.015012,0.015787,0.009528,0.028627,0.014885,0.015221,0.016676,0.0050827,0.019166,0.012029,3,Parallel
1.937,0.93861,0.32781,0.13682,0.079671,0.074786,0.025276,0.59338,0.25097,0.15534,1.5707,1.0369,0.89118,0.82263,0.82036,0.76454,0.71144,0.25576,0.31953,0.28215,0.18248,0.02504,0.024572,0.015212,0.036306,0.013004,0.030016,0.016986,0.016219,0.026839,0.036871,0.0087092,0.04198,0.0095363,0.023105,0.023749,0.017587,0.016456,0.012509,0.016326,0.0073529,0.013655,0.024535,0.01026,0.029605,0.019868,0.024858,0.02702,0.047619,0.0114,0.017153,3,Parallel
1.9388,0.97426,0.30456,0.2,0.039581,0.11897,0.027645,0.40786,0.32175,0.11095,1.4489,1.163,0.89567,0.7769,0.77676,0.648,0.73755,0.17274,0.17094,0.17247,0.11694,0.053728,0.016703,0.027687,0.021867,0.02338,0.019917,0.023711,0.012115,0.020144,0.010338,0.026532,0.031873,0.013202,0.0081114,0.02713,0.020925,0.011419,0.030007,0.014833,0.007031,0.040034,0.014462,0.0068288,0.019878,0.014595,0.030988,0.02186,0.014184,0.013561,0.0053952,3,Parallel
1.9134,0.98156,0.29558,0.2446,0.039766,0.041769,0.049749,0.58476,0.17743,0.23504,1.7318,1.4673,1.1628,1.1561,1.1648,0.94337,1.0316,0.2395,0.2053,0.21687,0.17857,0.037873,0.025579,0.0092659,0.0054334,0.027222,0.013114,0.031213,0.053465,0.02443,0.022581,0.054956,0.020455,0.009077,0.021383,0.0029644,0.018715,0.039827,0.02737,0.011962,0.046081,0.016621,0.025141,0.0070358,0.0087478,0.043138,0.04063,0.05038,0.0093894,0.005037,0.0042,3,Parallel
2.0444,0.96205,0.36487,0.11596,0.10538,0.049293,0.06256,0.58752,0.57808,0.4125,1.4883,0.97681,0.92626,0.78578,0.72828,0.63375,0.66475,0.17634,0.15908,0.13177,0.19391,0.014662,0.054808,0.017752,0.015513,0.041092,0.021056,0.024165,0.022669,0.032483,0.029028,0.015034,0.036581,0.02449,0.034169,0.010347,0.021837,0.018761,0.019016,0.0205,0.023843,0.011886,0.0044475,0.014627,0.0087559,0.016181,0.013621,0.0069873,0.014316,0.0095985,0.013947,3,Parallel
1.9755,0.97117,0.31402,0.14515,0.019473,0.059827,0.039269,0.48259,0.46618,0.37863,0.54278,1.0382,0.72882,0.46166,0.4022,0.39522,0.33274,0.01894,0.066466,0.085253,0.068431,0.055524,0.069888,0.022167,0.033254,0.010604,0.0046572,0.031832,0.019595,0.014756,0.029973,0.039861,0.014712,0.015211,0.018532,0.0066539,0.022548,0.010129,0.040084,0.034252,0.010427,0.021682,0.013728,0.007963,0.019905,0.00931,0.023072,0.00013719,0.0050746,0.0076336,0.017935,3,Parallel
1.8469,0.91929,0.28637,0.17203,0.0083419,0.094129,0.057418,0.34793,0.31298,0.1639,0.65816,1.1449,0.74371,0.486,0.4263,0.3827,0.21144,0.11432,0.079517,0.029068,0.06381,0.11776,0.0045082,0.013993,0.014282,0.003212,0.033333,0.02171,0.014112,0.020163,0.032177,0.0097928,0.030609,0.0080065,0.025521,0.022106,0.0098392,0.0097172,0.01103,0.010487,0.010504,0.006824,0.0046635,0.017653,0.0076974,0.018092,0.0058909,0.029873,0.026127,0.0058536,0.03476,3,Parallel
1.8504,0.89706,0.33486,0.20074,0.071724,0.1152,0.032581,0.48112,0.023779,0.15795,1.4777,1.1618,1.1075,0.97015,0.8532,0.7884,1.0002,0.18791,0.25079,0.24502,0.17192,0.054916,0.067492,0.028651,0.02726,0.016421,0.01904,0.010987,0.025602,0.027056,0.01856,0.02818,0.012244,0.010223,0.032225,0.0090789,0.014957,0.018439,0.010876,0.013425,0.012623,0.019855,0.046745,0.023215,0.022473,0.024176,0.01164,0.011108,0.02585,0.0045857,0.0089266,3,Parallel
1.9605,0.98497,0.29329,0.18625,0.0090621,0.14149,0.048818,0.63248,0.32413,0.24212,1.8197,1.4041,1.2989,1.2562,1.2147,1.152,1.4466,0.36748,0.36514,0.35689,0.27418,0.10555,0.033897,0.0076811,0.0062363,0.018213,0.012804,0.03416,0.034692,0.03949,0.022147,0.030414,0.012465,0.031446,0.04085,0.05011,0.028795,0.061017,0.026665,0.044942,0.031701,0.016252,0.009697,0.035489,0.02966,0.036353,0.052008,0.022734,0.043948,0.040884,0.014942,3,Parallel
1.9432,0.99047,0.31318,0.25365,0.042232,0.098511,0.14918,0.57882,0.75263,1.1164,1.559,0.78932,0.60396,0.67051,0.59457,0.63447,0.70172,0.1945,0.17672,0.14658,0.10058,0.047133,0.030161,0.025215,0.039645,0.029316,0.029539,0.025664,0.042323,0.010128,0.022048,0.0038221,0.0094275,0.028549,0.026278,0.0092257,0.0098761,0.014047,0.0092644,0.014855,0.024311,0.016539,0.021886,0.02594,0.0068789,0.01525,0.025743,0.04114,0.0058138,0.037002,0.02277,3,Parallel
1.9544,0.98183,0.28355,0.15166,0.045958,0.057315,0.077383,0.65744,0.19231,0.259,1.7853,1.2385,1.0771,1.064,1.002,0.81356,1.0888,0.16982,0.14913,0.18336,0.1792,0.053835,0.046046,0.062349,0.046877,0.0063042,0.031949,0.01842,0.064944,0.044625,0.010959,0.0091195,0.033402,0.008008,0.0061143,0.032586,0.012729,0.022413,0.018542,0.0095315,0.03606,0.039803,0.021167,0.020754,0.051275,0.052966,0.011009,0.021944,0.0182,0.019519,0.033647,3,Parallel
1.8528,0.90388,0.34601,0.2232,0.048074,0.039161,0.069306,0.58976,0.84256,0.40106,1.4784,0.79754,0.4882,0.69203,0.75794,0.79093,0.7587,0.3101,0.21576,0.16237,0.23694,0.093809,0.020234,0.031752,0.0051561,0.017173,0.046672,0.022534,0.014832,0.024359,0.024515,0.005875,0.027444,0.028409,0.011368,0.00045822,0.024361,0.0069434,0.023815,0.011702,0.018398,0.013227,0.025846,0.023543,0.02642,0.02386,0.0054563,0.017958,0.025078,0.01913,0.017253,3,Parallel
1.9654,0.97101,0.32581,0.19139,0.042408,0.15078,0.031174,0.3322,0.27059,0.31914,0.3817,0.93803,0.45597,0.27815,0.19856,0.16161,0.24576,0.087649,0.068576,0.064725,0.058362,0.087907,0.0050332,0.020144,0.0050879,0.023199,0.028011,0.027141,0.018127,0.0051417,0.022973,0.029219,0.0078321,0.028506,0.022494,0.0086755,0.026484,0.019677,0.024102,0.0049994,0.00059815,0.012279,0.0040928,0.0014821,0.01076,0.004203,0.024061,0.020698,0.0077939,0.0071971,0.0056565,3,Parallel
1.9562,0.95888,0.31372,0.14617,0.09273,0.057461,0.01987,0.53606,0.33032,0.47136,0.65741,1.3062,0.63973,0.30673,0.29607,0.2973,0.18218,0.12929,0.037868,0.048077,0.062819,0.045988,0.031434,0.046536,0.0076038,0.012646,0.021346,0.020382,0.031227,0.027752,0.014524,0.020128,0.02645,0.041924,0.020373,0.010273,0.033697,0.021733,0.024997,0.0062315,0.018281,0.02791,0.01498,0.016988,0.01271,0.021587,0.00978,0.015518,0.012327,0.025725,0.014796,3,Parallel
1.9269,0.95204,0.314,0.16376,0.055993,0.050248,0.086495,0.34825,0.27113,0.17553,0.62097,1.0528,0.67729,0.39979,0.30715,0.19955,0.26939,0.12487,0.078841,0.01236,0.051376,0.11891,0.025961,0.019289,0.027823,0.01692,0.011323,0.0050929,0.028762,0.014288,0.019592,0.045344,0.0092455,0.011158,0.030243,0.024652,0.02045,0.010095,0.019163,0.016608,0.016812,0.018511,0.028151,0.01794,0.017749,0.021376,0.015891,0.012497,0.0212,0.0023857,0.011371,3,Parallel
1.8254,0.90138,0.31422,0.20912,0.039218,0.053149,0.049371,0.37271,0.28342,0.26487,0.58362,1.0254,0.65827,0.33785,0.34445,0.22377,0.23409,0.090363,0.076373,0.030394,0.068136,0.049423,0.034573,0.046408,0.018194,0.020437,0.01136,0.0040413,0.023182,0.020162,0.016349,0.01085,0.012772,0.018184,0.0053862,0.0049911,0.028629,0.017058,0.0063529,0.023841,0.016139,0.012579,0.033701,0.0076299,0.020805,0.010661,0.024209,0.024426,0.0064921,0.022319,0.0079274,3,Parallel
1.9013,0.94383,0.27673,0.11358,0.020043,0.050364,0.06592,0.63657,0.30267,0.28988,1.3725,1.1896,1.0406,0.99136,0.93166,0.74429,1.0874,0.17904,0.2118,0.283,0.27232,0.038855,0.043292,0.027843,0.038413,0.06641,0.028156,0.039303,0.059834,0.0065681,0.039901,0.025074,0.019258,0.046352,0.027257,0.018511,0.015921,0.02563,0.018396,0.0093243,0.036674,0.030275,0.027649,0.023308,0.0017301,0.030598,0.013048,0.013569,0.020883,0.014059,0.020895,3,Parallel
1.9181,0.94082,0.34354,0.22004,0.012717,0.1259,0.10931,0.27753,0.10622,0.063618,0.75595,0.71275,1.4202,0.7418,0.70669,0.6814,0.44715,0.1456,0.16012,0.15432,0.094549,0.038844,0.02944,0.024772,0.024064,0.019962,0.024313,0.0083445,0.0080373,0.023244,0.032403,0.0164,0.033767,0.015495,0.013276,0.01612,0.010864,0.013716,0.011403,0.024758,0.025373,0.0030706,0.0068486,0.0056165,0.017899,0.0087836,0.015018,0.013319,0.032506,0.026375,0.0083393,3,Parallel
1.8868,0.97988,0.26566,0.22053,0.033154,0.092596,0.076354,0.59838,0.41761,0.16552,0.6752,1.4223,0.83491,0.48517,0.32391,0.39658,0.21146,0.14909,0.023598,0.035642,0.026461,0.070009,0.028535,0.074332,0.0089348,0.024945,0.026272,0.041202,0.017139,0.031491,0.020197,0.010389,0.029722,0.042719,0.018359,0.038569,0.018705,0.054284,0.012741,0.018877,0.046309,0.016646,0.021413,0.027448,0.015782,0.038172,0.01694,0.016083,0.022104,0.025139,0.013981,3,Parallel
1.9104,0.94998,0.33121,0.21828,0.0031155,0.087039,0.062506,1.0164,0.47205,0.26326,2.6246,1.8189,1.6703,1.1382,1.2029,1.1061,1.2976,0.3262,0.31831,0.23032,0.18648,0.06568,0.053011,0.079296,0.018175,0.029222,0.021827,0.040366,0.035988,0.045782,0.0039761,0.02633,0.024451,0.040417,0.047534,0.069497,0.011683,0.02462,0.044514,0.044635,0.034306,0.013772,0.064492,0.049854,0.024687,0.056021,0.035114,0.044378,0.0088245,0.02932,0.03795,3,Parallel
1.9057,0.95087,0.28897,0.16378,0.10276,0.084977,0.034802,0.24191,0.18245,0.38017,0.60785,0.84448,0.55693,0.37002,0.41278,0.3591,0.24935,0.062448,0.049048,0.036892,0.062769,0.067606,0.0091392,0.025925,0.018896,0.025383,0.0042932,0.0076669,0.018042,0.0092028,0.034446,0.0052297,0.011099,0.0034872,0.014055,0.020842,0.015713,0.0044167,0.038941,0.020886,0.0051913,0.0039813,0.005305,0.038784,0.016352,0.0083826,0.014387,0.035693,0.029248,0.023903,0.019918,3,Parallel
1.8528,0.95035,0.23526,0.123,0.02808,0.089241,0.11326,0.39174,0.11185,0.096513,1.5125,1.0924,0.87216,0.74022,0.71204,0.71892,0.82247,0.19121,0.25855,0.18074,0.0907,0.026629,0.044345,0.021137,0.016861,0.023776,0.014555,0.010507,0.0097246,0.020139,0.025934,0.01575,0.0041078,0.035523,0.026717,0.018817,0.013082,0.018345,0.0018726,0.01912,0.015385,0.013059,0.0098892,0.00029506,0.034189,0.026864,0.0060987,0.013977,0.019988,0.02966,0.008337,3,Parallel
1.9025,0.98889,0.25714,0.19313,0.032606,0.089857,0.052266,0.78899,0.5953,0.50117,1.4534,0.52342,1.0989,0.13321,0.23723,0.12431,0.11303,0.11991,0.1291,0.13699,0.11864,0.042853,0.0018042,0.029617,0.028648,0.034137,0.031673,0.031996,0.0089923,0.0077936,0.029194,0.0074585,0.0083717,0.035594,0.014721,0.032878,0.033384,0.0073811,0.020814,0.026378,0.049011,0.017666,0.027282,0.01723,0.014984,0.0059621,0.021813,0.020465,0.013945,0.027862,0.020692,3,Parallel
1.9447,1.0034,0.25443,0.17776,0.035301,0.042972,0.10896,0.64227,0.32117,0.22385,1.595,1.2662,1.19,1.1749,1.0557,0.91514,1.1815,0.30426,0.28637,0.24528,0.22761,0.048304,0.041745,0.01631,0.01017,0.019542,0.03777,0.017162,0.0025052,0.037978,0.028102,0.0045228,0.02061,0.01766,0.01443,0.023779,0.019655,0.029739,0.017685,0.0057805,0.011413,0.034776,0.017219,0.049435,0.061475,0.034117,0.0035671,0.01322,0.013138,0.027478,0.027992,3,Parallel
1.8744,0.9205,0.33717,0.20552,0.012661,0.047021,0.20222,0.43118,0.51072,0.40128,0.55768,1.1086,0.30764,0.68399,0.49853,0.059206,0.31215,0.24681,0.24504,0.16948,0.22642,0.13609,0.0096707,0.037511,0.027427,0.023682,0.014758,0.027067,0.019661,0.029267,0.009696,0.019193,0.017369,0.036665,0.019655,0.019716,0.011591,0.017475,0.0096551,0.0081543,0.0046604,0.017016,0.019902,0.029656,0.022076,0.018612,0.021036,0.036953,0.013757,0.041118,0.025705,3,Parallel
1.9382,0.96621,0.29424,0.162,0.074204,0.15368,0.030023,0.34938,0.29461,0.11255,0.2889,0.8283,0.44311,0.14329,0.18365,0.27489,0.17472,0.1036,0.058653,0.091551,0.030676,0.051558,0.040125,0.010286,0.0047444,0.0055844,0.009054,0.029297,0.0049493,0.020872,0.012297,0.010332,0.010833,0.015163,0.016175,0.0085156,0.014064,0.017269,0.026939,0.011027,0.022596,0.018408,0.0095966,0.015341,0.026794,0.022825,0.0081915,0.017056,0.022222,0.025655,0.023641,3,Parallel
1.9439,0.95745,0.30494,0.13111,0.036674,0.099775,0.098437,0.71536,0.37816,0.32608,0.70766,0.63299,0.36277,0.32844,0.38987,0.41284,0.23386,0.16696,0.10817,0.018498,0.10008,0.064131,0.038527,0.016939,0.0067154,0.012307,0.016693,0.0039026,0.0036207,0.016341,0.020224,0.01004,0.034553,0.010949,0.016273,0.014592,0.030818,0.014415,0.024169,0.013353,0.022334,0.01004,0.017277,0.020684,0.0056914,0.010877,0.018302,0.010479,0.013172,0.00084352,0.017666,3,Parallel
1.8503,0.88124,0.34256,0.15099,0.085412,0.10947,0.055421,0.5398,0.79416,0.65106,2.6263,2.4211,2.4568,1.9464,2.1108,1.9658,2.1685,0.40168,0.37864,0.34306,0.3147,0.043393,0.015785,0.021128,0.024689,0.05366,0.068525,0.021304,0.014408,0.033902,0.053804,0.010922,0.025183,0.051127,0.036415,0.06019,0.077365,0.056954,0.056382,0.037615,0.04324,0.0082185,0.040218,0.061461,0.057524,0.036044,0.04965,0.026328,0.037358,0.038233,0.022507,3,Parallel
1.7628,0.92763,0.20005,0.11182,0.05866,0.11641,0.055592,1.2431,0.76926,0.89981,3.5488,2.881,2.4506,1.5071,1.4655,1.2798,1.3898,0.081423,0.14401,0.086911,0.029889,0.04024,0.057714,0.035651,0.066045,0.039173,0.02587,0.06196,0.045839,0.0070934,0.060246,0.033083,0.054363,0.018416,0.06308,0.0095625,0.015843,0.058867,0.02669,0.016904,0.10095,0.01306,0.040382,0.098603,0.052448,0.0074491,0.049452,0.041049,0.0042247,0.024758,0.043129,3,Parallel
1.9841,0.95851,0.34053,0.14594,0.071173,0.057362,0.047487,0.53637,0.25958,0.30048,1.1376,1.2968,0.50034,0.10399,0.093449,0.095178,0.17632,0.069115,0.066986,0.077219,0.046593,0.050338,0.022679,0.0236,0.016603,0.015146,0.03091,0.019433,0.021074,0.022414,0.011924,0.023629,0.012497,0.010858,0.011495,0.014011,0.015475,0.0070165,0.022216,0.010598,0.0044404,0.011318,0.024899,0.011272,0.032272,0.0034545,0.011744,0.0077866,0.011399,0.0093471,0.024802,3,Parallel
1.841,0.88377,0.33209,0.15962,0.043584,0.032712,0.057569,0.48411,0.34831,0.29003,1.6312,1.5267,1.4254,1.1916,1.221,1.1288,1.2404,0.1708,0.20412,0.25929,0.22118,0.02393,0.020973,0.025228,0.028537,0.003187,0.028641,0.04292,0.012322,0.013014,0.013895,0.047928,0.017048,0.052909,0.031719,0.021613,0.01055,0.036729,0.018969,0.023983,0.0097774,0.032671,0.027547,0.031004,0.040298,0.017103,0.013029,0.040388,0.034213,0.014118,0.0258,3,Parallel
1.8878,0.95178,0.28507,0.1865,0.0092358,0.076918,0.057628,0.17321,0.41154,0.17609,0.41175,0.82945,0.55192,0.23843,0.14018,0.090539,0.15972,0.03393,0.077921,0.052873,0.041007,0.047465,0.053208,0.025142,0.0018063,0.0094622,0.023019,0.0046076,0.022222,0.043107,0.021399,0.0082689,0.022047,0.013582,0.016743,0.0085309,0.021269,0.018446,0.012866,0.0117,0.022798,0.019843,0.0089365,0.018914,0.031262,0.020695,0.019346,0.015412,0.024571,0.015555,0.0091867,3,Parallel
1.885,0.94524,0.28609,0.16099,0.018786,0.16191,0.094396,0.45337,0.17383,0.24961,1.3125,1.0109,0.94684,0.83474,0.8454,0.75291,0.85251,0.17447,0.21143,0.19132,0.13745,0.011199,0.018799,0.0047751,0.0072111,0.041804,0.03038,0.013095,0.018233,0.034419,0.045039,0.025297,0.033317,0.029275,0.018466,0.025096,0.025854,0.0026867,0.019487,0.014191,0.011455,0.010669,0.0053735,0.018617,0.018566,0.0061795,0.023615,0.010347,0.011468,0.021598,0.016741,3,Parallel
1.8862,0.92012,0.32984,0.17101,0.058915,0.081631,0.25576,0.93249,0.8369,0.95267,1.5806,1.1023,0.71652,1.0999,1.0532,0.95,0.88645,0.24862,0.22594,0.41972,0.33736,0.061006,0.059231,0.0036751,0.034033,0.020151,0.031639,0.0051094,0.018919,0.041823,0.031955,0.005206,0.055976,0.022121,0.02644,0.035774,0.016585,0.011788,0.023209,0.012883,0.013924,0.014185,0.010076,0.0095237,0.017649,0.013483,0.021801,0.0059443,0.034932,0.0096322,0.036329,3,Parallel
1.8992,0.95661,0.27918,0.16226,0.015104,0.17368,0.036221,0.29448,0.33114,0.36754,0.62266,1.3442,0.89694,0.30625,0.37855,0.55197,0.71486,0.10244,0.062072,0.14874,0.18419,0.036083,0.035355,0.025881,0.025949,0.012998,0.0094986,0.034719,0.019909,0.041882,0.02725,0.02637,0.010373,0.011815,0.015839,0.012944,0.018792,0.016842,0.030294,0.034499,0.02229,0.019696,0.017145,0.026428,0.010945,0.0054288,0.016475,0.016982,0.0075806,0.013971,0.028059,3,Parallel
1.9455,0.9879,0.29155,0.18723,0.011796,0.060827,0.041509,0.33565,0.28501,0.23212,0.4501,1.0693,1.0827,0.32901,0.46908,0.62827,0.58252,0.051781,0.044769,0.031467,0.061059,0.060869,0.018003,0.018596,0.047394,0.016508,0.025254,0.01708,0.021658,0.0031258,0.012775,0.015411,0.028406,0.0077452,0.015452,0.004526,0.0093274,0.02532,0.013538,0.035505,0.014404,0.017732,0.011209,0.01356,0.007974,0.022046,0.0028158,0.010735,0.032315,0.011097,0.006687,3,Parallel
1.8226,0.90877,0.28255,0.15772,0.068057,0.080527,0.048875,0.51743,0.22962,0.06107,0.33824,0.65332,0.80912,0.27352,0.3451,0.36074,0.3126,0.027982,0.061239,0.071484,0.07181,0.032719,0.0070566,0.010919,0.0061762,0.014196,0.018106,0.0033549,0.0025702,0.024704,0.0040924,0.022135,0.019193,0.018923,0.01621,0.010516,0.0069716,0.0069062,0.0094018,0.0079742,0.030462,0.0020653,0.013247,0.0077727,0.0041228,0.014955,0.0074314,0.01128,0.014525,0.016349,0.013716,3,Parallel
1.8761,0.96341,0.2591,0.1687,0.025262,0.066828,0.070203,0.37683,0.18157,0.38515,0.32331,0.8229,0.92106,0.23402,0.25986,0.37432,0.38154,0.044098,0.087424,0.10335,0.09176,0.022917,0.012161,0.018999,0.046265,0.019241,0.020076,0.0074871,0.031524,0.0069242,0.017631,0.044624,0.01576,0.01535,0.017764,0.010961,0.010963,0.0080921,0.0088959,0.019615,0.010779,0.024138,0.021033,0.012244,0.0074057,0.01651,0.0089285,0.012832,0.023481,0.015557,0.017786,3,Parallel
1.9012,0.97208,0.28923,0.21067,0.028844,0.093509,0.031782,0.24733,0.18293,0.1035,0.16904,0.85501,0.78198,0.23423,0.18009,0.26898,0.2148,0.092744,0.15122,0.040723,0.045478,0.028876,0.040238,0.045058,0.0098668,0.02672,0.015763,0.014647,0.01148,0.0057686,0.017258,0.016355,0.03441,0.0070786,0.030258,0.010979,0.0029846,0.0099352,0.010512,0.017787,0.029008,0.010823,0.014351,0.025717,0.013972,0.013233,0.018292,0.0069349,0.010088,0.014469,0.015858,3,Parallel
1.84,0.91983,0.26588,0.13951,0.089327,0.0662,0.07349,0.25255,0.26306,0.27158,0.57616,1.2428,0.66272,0.22748,0.51311,0.59124,0.75759,0.1121,0.18185,0.18764,0.15336,0.046035,0.030063,0.036605,0.010532,0.04557,0.046207,0.021911,0.0063971,0.013232,0.014936,0.0055049,0.011059,0.03715,0.0072966,0.031332,0.030522,0.0090101,0.006474,0.036998,0.022673,0.051534,0.021487,0.042759,0.018274,0.028394,0.006228,0.015189,0.021466,0.0039573,0.012491,3,Parallel
1.8183,0.93189,0.25867,0.18729,0.03146,0.018985,0.041206,0.69671,0.25504,0.16758,1.8478,1.1702,1.1651,0.91116,0.93131,0.90687,1.0018,0.23939,0.24581,0.21097,0.20016,0.036774,0.040676,0.037255,0.021406,0.05483,0.026251,0.015744,0.01824,0.0521,0.018374,0.038439,0.041496,0.038982,0.027221,0.0042724,0.025584,0.067859,0.004376,0.032225,0.040008,0.016463,0.023382,0.026387,0.0049641,0.0031001,0.0043181,0.015005,0.0090443,0.027939,0.031212,3,Parallel
1.7926,0.89604,0.27772,0.15578,0.0096409,0.06441,0.060232,0.15806,0.11877,0.27158,0.73251,0.7589,1.3252,0.60694,0.59386,0.55255,0.39115,0.11561,0.12715,0.12671,0.12417,0.05239,0.0092191,0.0357,0.014065,0.01214,0.016705,0.024364,0.017426,0.029195,0.0049423,0.016756,0.01803,0.0073117,0.0098252,0.012018,0.00321,0.008594,0.011821,0.014127,0.013987,0.0039753,0.010602,0.009772,0.0078715,0.017251,0.012494,0.0064996,0.015176,0.017103,0.017833,3,Parallel
1.737,0.89714,0.22653,0.1535,0.021185,0.050709,0.078602,0.63185,0.35381,0.17814,1.6908,1.1405,1.0721,0.79469,0.83745,0.7169,0.84496,0.24093,0.22242,0.15358,0.15087,0.05722,0.035606,0.054829,0.025968,0.027372,0.0082987,0.0083528,0.02202,0.016073,0.016958,0.035081,0.0040549,0.016522,0.017466,0.025463,0.025204,0.034706,0.029051,0.0064163,0.025286,0.019209,0.0058623,0.012028,0.018086,0.013055,0.020914,0.018391,0.01757,0.0077583,0.020629,3,Parallel
1.953,0.95714,0.32534,0.16888,0.070621,0.076411,0.053517,0.21739,0.09856,0.25539,0.87005,0.77654,1.4734,0.72709,0.64639,0.59345,0.48955,0.12466,0.10893,0.081115,0.083068,0.016855,0.035198,0.032893,0.027715,0.017999,0.023952,0.033383,0.039493,0.032911,0.0097279,0.015262,0.0054577,0.018547,0.0027487,0.011436,0.020134,0.022792,0.010477,0.013667,0.024498,0.0039947,0.014536,0.021538,0.031469,0.028245,0.013095,0.011972,0.0024933,0.019954,0.015452,3,Parallel
1.7721,0.90902,0.28949,0.26181,0.043026,0.029475,0.11081,0.49838,0.46261,0.4953,0.49481,1.0165,0.54041,0.43516,0.2598,0.27709,0.36323,0.09268,0.087402,0.0854,0.077134,0.009613,0.022362,0.03798,0.012247,0.01586,0.027994,0.018169,0.013504,0.010188,0.035308,0.020245,0.020855,0.010778,0.011669,0.0068744,0.0068258,0.031685,0.0088466,0.012391,0.015356,0.0092725,0.031305,0.028875,0.010482,0.037813,0.010523,0.011171,0.01602,0.0053799,0.027902,3,Parallel
1.8614,0.92756,0.31495,0.22645,0.060258,0.03197,0.035658,0.17576,0.090295,0.11813,0.76622,0.49506,0.92456,0.55259,0.48452,0.41503,0.34755,0.07599,0.050519,0.073121,0.10023,0.032661,0.016959,0.036147,0.012949,0.046608,0.016504,0.025469,0.020141,0.027475,0.016663,0.019473,0.029464,0.016938,0.021508,0.014032,0.015813,0.0059682,0.017061,0.020967,0.011635,0.014574,0.012628,0.0096853,0.0089812,0.0064682,0.0032918,0.020535,0.019383,0.015254,0.0085918,3,Parallel
1.9563,0.98545,0.30673,0.20679,0.0137,0.099476,0.076578,0.39113,0.31536,0.33355,0.46893,0.52325,0.62086,0.52728,0.38134,0.39477,0.32953,0.18265,0.11112,0.087201,0.1115,0.047969,0.0056054,0.055615,0.049733,0.020111,0.0099525,0.049886,0.014103,0.012574,0.012203,0.010617,0.015633,0.0020577,0.022148,0.010263,0.011432,0.010559,0.010992,0.010383,0.0081317,0.013882,0.0054188,0.023076,0.028606,0.021613,0.012179,0.0071092,0.011085,0.0060579,0.0077152,3,Parallel
1.9092,0.95003,0.31207,0.2116,0.092863,0.14956,0.032016,0.55219,0.024022,0.4342,0.50525,0.87801,0.94254,0.72687,0.38054,0.24884,0.10531,0.21368,0.21985,0.19272,0.12556,0.016545,0.037968,0.023555,0.031484,0.018527,0.020024,0.015262,0.020445,0.010559,0.031573,0.02434,0.023962,0.012719,0.011019,0.021714,0.031466,0.025318,0.02363,0.022572,0.015633,0.021065,0.032792,0.033006,0.020794,0.012264,0.024261,0.023703,0.028136,0.026804,0.036001,3,Parallel
