F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,Label
1.9327,0.95175,0.27936,0.10767,0.34092,0.36427,0.71158,1.1309,0.71855,0.24494,0.33712,0.31337,0.41869,0.37179,0.11484,0.032706,0.067793,0.038017,0.05766,0.061462,0.075785,0.084827,0.040682,0.090684,0.039268,0.055058,0.042044,0.069835,0.0075317,0.068979,0.066643,0.064043,0.053166,0.036361,0.078343,0.026376,0.048794,0.07652,0.067885,0.033531,0.038992,0.035941,0.039694,0.027074,0.045907,0.045886,0.018832,0.05966,3,Parallel
1.8578,0.8764,0.38447,0.087027,0.066218,0.11686,0.89011,0.68083,1.123,0.70667,0.61736,0.5764,0.53257,0.44613,0.17764,0.17085,0.088303,0.082562,0.076801,0.05042,0.033576,0.048436,0.040982,0.064996,0.052129,0.06467,0.037093,0.040278,0.0027743,0.044544,0.0035783,0.045483,0.026334,0.034117,0.035142,0.022043,0.064211,0.022812,0.03682,0.070121,0.035706,0.056872,0.075719,0.014005,0.054458,0.0576,0.01208,0.022963,3,Parallel
1.9507,0.97599,0.29711,0.19784,0.91866,0.29676,1.9304,1.4852,1.057,0.90123,0.91097,0.75659,0.94416,0.85812,0.30774,0.28449,0.12122,0.10064,0.10384,0.015465,0.022553,0.13938,0.14272,0.043305,0.10744,0.13738,0.061235,0.013024,0.0592,0.023887,0.088469,0.027956,0.037631,0.064636,0.063833,0.086401,0.039701,0.042929,0.074959,0.051823,0.11772,0.077257,0.037475,0.068746,0.04315,0.10055,0.04368,0.077101,3,Parallel
1.9696,1.0159,0.28811,0.31495,0.69951,0.23549,1.7623,1.4415,0.96451,0.84179,0.7789,0.65569,0.86656,0.87672,0.33987,0.20384,0.099504,0.035435,0.073525,0.11964,0.083234,0.013772,0.041495,0.098838,0.13593,0.041843,0.080611,0.07845,0.13157,0.034974,0.1575,0.073501,0.065361,0.031865,0.064242,0.021005,0.098975,0.029846,0.13287,0.005065,0.086673,0.049874,0.060391,0.11387,0.041635,0.070872,0.067392,0.022436,3,Parallel
1.8914,0.93127,0.28676,0.13925,0.72256,0.34245,1.498,1.4353,0.98866,0.61532,0.5549,0.48104,0.58147,0.48157,0.20059,0.22912,0.099899,0.074385,0.077082,0.047594,0.083767,0.10986,0.076207,0.047062,0.047052,0.023325,0.044866,0.066267,0.082813,0.016102,0.033368,0.054413,0.020759,0.046722,0.058594,0.06,0.041225,0.07354,0.011502,0.00018489,0.092095,0.065731,0.059367,0.019074,0.042117,0.037435,0.023565,0.041887,3,Parallel
1.9189,0.98557,0.28422,0.19143,0.5595,0.13237,0.5471,0.4785,0.87331,1.0334,0.78687,0.71646,0.56926,0.46202,0.14967,0.16982,0.17736,0.089936,0.058857,0.11767,0.032315,0.038023,0.089854,0.044777,0.02519,0.060657,0.015895,0.046741,0.035721,0.088227,0.0075686,0.053564,0.015894,0.055129,0.093589,0.032686,0.075796,0.11922,0.065412,0.026256,0.043266,0.028089,0.090829,0.090625,0.05979,0.037326,0.025329,0.048002,3,Parallel
1.9441,0.97625,0.29408,0.40025,0.69574,0.17255,1.3728,1.5294,0.87703,0.47663,0.47801,0.42844,0.49418,0.45405,0.15074,0.2059,0.11779,0.1589,0.077968,0.051666,0.054742,0.033425,0.087374,0.11775,0.032707,0.065386,0.019773,0.084212,0.047879,0.068341,0.023137,0.058375,0.11667,0.059576,0.074906,0.056805,0.024044,0.043175,0.051742,0.031203,0.041677,0.0042036,0.12302,0.065448,0.024375,0.071061,0.040482,0.093371,3,Parallel
1.7754,0.86885,0.29251,0.1327,0.82489,0.34454,1.5956,1.1197,1.0367,0.66187,0.64067,0.57019,0.66427,0.31714,0.16037,0.29295,0.082414,0.026842,0.097578,0.0096669,0.0050256,0.092274,0.060931,0.055438,0.018482,0.028885,0.10777,0.058343,0.041777,0.066358,0.012189,0.10716,0.024425,0.05953,0.046893,0.037228,0.056509,0.074557,0.090427,0.03784,0.037014,0.099797,0.066257,0.095402,0.048969,0.018496,0.02382,0.1021,3,Parallel
1.8204,0.93053,0.27048,0.18938,0.54586,0.28811,1.2499,1.1274,0.96936,0.64587,0.58388,0.48318,0.50445,0.40389,0.23709,0.23341,0.10517,0.032299,0.05208,0.045307,0.062621,0.053325,0.054875,0.023061,0.031182,0.024381,0.062602,0.047491,0.092136,0.029685,0.038864,0.045097,0.055084,0.0042999,0.053621,0.010705,0.011931,0.059653,0.0059498,0.021025,0.053069,0.048169,0.048124,0.027522,0.016721,0.031894,0.0051398,0.026839,3,Parallel
1.7581,0.86997,0.26071,0.26231,0.95861,0.59935,1.5007,1.3587,0.62936,0.42606,0.49935,0.38387,0.42441,0.3209,0.11279,0.15936,0.066342,0.088566,0.033895,0.036652,0.010788,0.04851,0.025196,0.032656,0.054293,0.043211,0.041131,0.032361,0.11356,0.035829,0.0040874,0.032916,0.020686,0.027707,0.065119,0.11039,0.042522,0.02805,0.069869,0.024191,0.051912,0.020283,0.019313,0.095,0.033361,0.025051,0.030401,0.017353,3,Parallel
1.8106,0.88011,0.34417,0.074385,0.61545,0.20783,1.3261,1.0467,1.3709,0.89804,0.73459,0.61185,0.46914,0.46743,0.23536,0.2521,0.076106,0.071239,0.019022,0.04134,0.083829,0.057222,0.10671,0.038735,0.024989,0.052109,0.026533,0.05094,0.025901,0.016522,0.034167,0.049846,0.08432,0.025617,0.053326,0.027036,0.025901,0.02807,0.05583,0.013649,0.066734,0.067612,0.084652,0.022437,0.024385,0.028571,0.056792,0.01472,3,Parallel
1.9758,0.92727,0.41174,0.57989,1.8809,0.19859,2.878,2.0763,1.8502,0.79916,0.91033,0.95757,0.67612,0.42921,0.19349,0.12955,0.18477,0.10123,0.045366,0.073534,0.039939,0.024236,0.045669,0.11784,0.094255,0.042752,0.069545,0.082641,0.078455,0.051365,0.06523,0.057464,0.17792,0.19307,0.11181,0.12859,0.048378,0.13559,0.11658,0.11668,0.13559,0.11253,0.060024,0.01802,0.076728,0.18092,0.12499,0.10772,3,Parallel
1.8713,0.85499,0.43201,0.088376,0.26955,0.22496,1.1139,1.1138,1.58,0.62186,0.64824,0.71436,0.6601,0.58517,0.19445,0.16398,0.028104,0.095613,0.1134,0.055743,0.061849,0.12828,0.058441,0.027509,0.11555,0.042308,0.044954,0.04539,0.062485,0.059471,0.049618,0.080164,0.10676,0.081948,0.058968,0.090518,0.11741,0.067659,0.013185,0.010585,0.033469,0.067236,0.08005,0.051429,0.049288,0.079157,0.029506,0.066525,3,Parallel
1.9216,0.97522,0.29828,0.12361,0.43841,0.27179,0.48964,0.30718,0.69681,0.60871,0.46997,0.32995,0.44753,0.31527,0.11026,0.099748,0.080089,0.066895,0.086496,0.03487,0.052869,0.044229,0.070319,0.050003,0.0047352,0.031682,0.040823,0.089967,0.02549,0.022577,0.017067,0.043977,0.024044,0.076387,0.066522,0.021829,0.080383,0.016687,0.021531,0.049701,0.029592,0.023878,0.067931,0.043548,0.059938,0.012035,0.02882,0.043445,3,Parallel
1.9014,0.96392,0.31253,0.079342,0.46262,0.23966,0.65048,0.81092,0.76575,0.67815,0.35097,0.41313,0.44508,0.46072,0.098648,0.20571,0.11932,0.062883,0.052243,0.048796,0.09953,0.015512,0.081894,0.089732,0.14196,0.09706,0.076626,0.068263,0.041255,0.022956,0.15418,0.02585,0.066363,0.035651,0.05068,0.12466,0.10235,0.039224,0.0068631,0.023761,0.086171,0.068752,0.085199,0.13697,0.035274,0.019548,0.02365,0.037277,3,Parallel
1.8438,0.9106,0.3119,0.18498,0.87231,0.61911,1.1884,1.0711,0.52067,0.50964,0.57688,0.68121,0.80622,0.76161,0.18301,0.16791,0.10512,0.065225,0.090751,0.051405,0.035824,0.022836,0.084873,0.043158,0.050298,0.061525,0.044915,0.021255,0.0046163,0.078267,0.025473,0.065975,0.055238,0.043325,0.084537,0.030678,0.074184,0.022701,0.015849,0.033138,0.0398,0.030044,0.062013,0.041977,0.030883,0.050261,0.071396,0.060334,3,Parallel
1.9849,0.98483,0.30826,0.21877,0.28086,0.37999,1.0817,1.2451,1.6263,0.70695,0.69786,0.66895,0.47378,0.47094,0.087511,0.11385,0.023356,0.029696,0.075039,0.032734,0.11988,0.11706,0.042712,0.08586,0.066782,0.058582,0.082709,0.066921,0.031642,0.13656,0.045602,0.067096,0.048102,0.033859,0.062581,0.128,0.097067,0.06734,0.04512,0.032468,0.10608,0.10262,0.013088,0.081821,0.088501,0.10885,0.10909,0.050994,3,Parallel
1.8394,0.93419,0.24793,0.22741,0.41353,0.30674,0.28045,0.45015,0.44163,0.40631,0.31957,0.29626,0.32082,0.38377,0.020293,0.041398,0.044513,0.092189,0.019586,0.023878,0.0084386,0.053496,0.055762,0.047531,0.010223,0.054092,0.029056,0.015453,0.031411,0.057173,0.02355,0.034804,0.049765,0.018557,0.064136,0.034171,0.0061607,0.032608,0.06869,0.042526,0.050446,0.043097,0.023885,0.03096,0.025366,0.042899,0.080753,0.032843,3,Parallel
1.7834,0.84791,0.32359,0.076193,0.61623,0.33338,1.1505,1.7091,0.73327,0.15012,0.10589,0.14626,0.13632,0.16094,0.10075,0.1047,0.045675,0.078075,0.023176,0.065688,0.099655,0.041989,0.047239,0.039143,0.0077353,0.075462,0.089145,0.053079,0.031602,0.049732,0.035252,0.072553,0.069248,0.094317,0.094846,0.033394,0.04102,0.054962,0.050735,0.036643,0.020239,0.034092,0.059891,0.013988,0.012653,0.056572,0.052542,0.10031,3,Parallel
1.9162,0.93255,0.32424,0.035932,0.40615,0.19412,0.84834,1.2465,0.87643,0.21385,0.24007,0.12655,0.059359,0.097691,0.15237,0.084458,0.10298,0.036473,0.062293,0.013364,0.0693,0.097003,0.023453,0.11891,0.050054,0.048295,0.044268,0.038534,0.034934,0.052719,0.019549,0.011662,0.017638,0.042006,0.063757,0.029839,0.068786,0.030979,0.039854,0.011041,0.044193,0.031454,0.0409,0.056751,0.069199,0.079166,0.021476,0.03027,3,Parallel
2.0521,1.0435,0.25785,0.19795,0.31591,0.15571,0.78764,1.2344,0.77326,0.21645,0.19483,0.080825,0.12905,0.18114,0.10946,0.17644,0.048025,0.085113,0.075545,0.023774,0.042178,0.020114,0.059692,0.037327,0.043729,0.06688,0.027803,0.023973,0.037924,0.090845,0.039835,0.064257,0.029011,0.038837,0.036418,0.0031645,0.054819,0.023519,0.066726,0.013918,0.020679,0.026949,0.04044,0.033285,0.028166,0.054603,0.076462,0.024652,3,Parallel
1.7858,0.90225,0.2817,0.12905,0.20914,0.34218,1.5505,1.3335,1.972,0.95158,0.98926,1.0335,0.78524,0.73604,0.11918,0.28695,0.14511,0.12099,0.11962,0.094027,0.18404,0.096074,0.18092,0.075369,0.12286,0.096934,0.084232,0.074337,0.10658,0.18154,0.15754,0.089871,0.027164,0.15948,0.021545,0.064535,0.036596,0.027902,0.053344,0.073379,0.10342,0.14843,0.15629,0.032291,0.14309,0.047636,0.060741,0.14874,3,Parallel
1.9373,0.93271,0.34096,0.18392,0.52268,0.29194,0.99269,1.7071,0.52405,0.32803,0.12222,0.1764,0.14651,0.11386,0.1024,0.16973,0.040372,0.061215,0.023082,0.0084161,0.015384,0.065429,0.065469,0.049145,0.03504,0.046454,0.030445,0.13383,0.059552,0.040592,0.063417,0.061194,0.04821,0.04687,0.036985,0.043611,0.027548,0.026651,0.029895,0.080512,0.032644,0.059744,0.035545,0.066711,0.097892,0.064057,0.078377,0.021879,3,Parallel
1.9878,0.9608,0.33688,0.3531,0.52242,0.13474,0.66542,0.99446,0.71115,0.11279,0.21639,0.10682,0.19082,0.20136,0.14699,0.10418,0.027746,0.052439,0.047623,0.053711,0.028451,0.022343,0.064873,0.065673,0.035735,0.048758,0.04898,0.078188,0.027567,0.010873,0.020937,0.042062,0.028399,0.0477,0.034524,0.019577,0.013972,0.02323,0.081552,0.043169,0.028921,0.073491,0.069667,0.096754,0.031382,0.027231,0.0083424,0.027121,3,Parallel
1.9449,0.94483,0.34018,0.06556,0.5739,0.14663,0.9726,1.4905,0.76178,0.11763,0.069094,0.12422,0.10646,0.1863,0.18547,0.086464,0.12771,0.060792,0.027507,0.023446,0.037958,0.063766,0.050772,0.035584,0.024947,0.031052,0.0076708,0.046439,0.019664,0.052768,0.0047647,0.017925,0.03487,0.04441,0.038086,0.052999,0.0035486,0.1026,0.061551,0.042215,0.058694,0.079646,0.044812,0.019093,0.084122,0.043285,0.078467,0.10801,3,Parallel
1.9011,0.933,0.29821,0.12164,0.47564,0.19943,1.2709,1.5942,1.134,0.11773,0.25346,0.27549,0.18299,0.41363,0.14566,0.11656,0.039711,0.080971,0.040863,0.06056,0.05225,0.05038,0.036504,0.11889,0.078471,0.058566,0.053573,0.028179,0.1219,0.024754,0.048301,0.07347,0.074301,0.10625,0.097107,0.084839,0.11037,0.080636,0.069432,0.10197,0.048404,0.033476,0.014116,0.13634,0.043357,0.044936,0.040549,0.059215,3,Parallel
1.7483,0.89322,0.22546,0.21009,0.63538,0.12887,1.058,1.6366,0.94244,0.032466,0.077796,0.17558,0.14886,0.14547,0.12837,0.11612,0.10927,0.035772,0.082691,0.067496,0.076641,0.017817,0.045369,0.027986,0.04116,0.039272,0.012295,0.06947,0.093858,0.074578,0.095122,0.039142,0.048933,0.059319,0.026773,0.047571,0.065427,0.078692,0.097553,0.020602,0.028645,0.029484,0.089391,0.075987,0.079788,0.054383,0.040538,0.077078,3,Parallel
2.1144,1.056,0.31894,0.090947,0.6097,0.23922,1.4656,1.8858,1.1384,0.10981,0.16507,0.11437,0.30864,0.33754,0.23357,0.098381,0.15877,0.1067,0.055359,0.016136,0.020294,0.12923,0.03265,0.03732,0.054433,0.019678,0.073619,0.092436,0.042424,0.068076,0.12328,0.048437,0.08043,0.0816,0.070548,0.093249,0.079846,0.064896,0.053078,0.081265,0.036119,0.069919,0.026285,0.035465,0.11363,0.073672,0.05193,0.069404,3,Parallel
1.8178,0.91375,0.23532,0.19859,0.65294,0.083266,1.1049,1.448,0.92572,0.067344,0.22667,0.19749,0.20929,0.38861,0.16724,0.19564,0.054088,0.11977,0.013899,0.024285,0.055663,0.055504,0.14592,0.067981,0.014123,0.050667,0.060519,0.027243,0.049002,0.014864,0.061524,0.076188,0.07632,0.009461,0.032263,0.083463,0.08598,0.059197,0.15594,0.071963,0.035909,0.070052,0.075156,0.023185,0.072657,0.061856,0.051579,0.032489,3,Parallel
2.0963,1.0046,0.37034,0.2056,0.62049,0.19445,1.5319,1.8627,1.6083,0.22608,0.34074,0.34028,0.3071,0.5794,0.097742,0.13056,0.11396,0.05822,0.029285,0.18358,0.079299,0.11455,0.12209,0.035334,0.10407,0.081171,0.12057,0.1038,0.067704,0.072203,0.015531,0.12113,0.05774,0.08897,0.060427,0.041137,0.021435,0.10187,0.076008,0.077681,0.12685,0.082569,0.17386,0.088441,0.13696,0.069421,0.064984,0.10475,3,Parallel
1.9542,0.89483,0.40332,0.022239,0.48173,0.087879,0.95199,1.4109,0.96731,0.046622,0.073417,0.11044,0.045061,0.20414,0.16959,0.12354,0.079119,0.10393,0.028691,0.032744,0.039153,0.044612,0.0085726,0.040731,0.090102,0.029416,0.033675,0.0063416,0.018898,0.031488,0.047638,0.040719,0.021384,0.028783,0.081421,0.047554,0.053505,0.092125,0.022092,0.040532,0.08644,0.015076,0.038959,0.050266,0.042653,0.038369,0.032283,0.055997,3,Parallel
